 ,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
福容大飯店 淡水漁人碼頭,594,"4,610",25.59%,"5,456","25,152,313","47,049,630","78,986,538",131,292,81,52,556,,,,,,
Fullon Hotel Danshuei Fiahermen’s Wharf,,,,,,,,,,,,,,,,,,
大板根渡假酒店,285,"7,213",83.44%,"4,755","34,296,872","44,342,480","121,819,467",80,200,22,313,615,,,,,,
The Great Roots Resort Hotel,,,,,,,,,,,,,,,,,,
台南大飯店,456,"5,771",41.72%,"2,090","12,059,097","36,268,999","54,266,189",99,308,93,0,500,,,,,,
Hotel Tainan,,,,,,,,,,,,,,,,,,
大億麗緻酒店,945,"16,489",57.52%,"3,547","58,493,950","92,800,426","166,733,865",275,521,189,0,985,,,,,,
Tayih Landis Tainan,,,,,,,,,,,,,,,,,,
台糖長榮酒店(台南),591,"14,126",78.80%,"2,971","41,973,434","78,028,370","124,101,111",189,289,72,41,591,,,,,,
Evergreen Plaza Hotel(Tainan),,,,,,,,,,,,,,,,,,
香格里拉台南遠東國際大飯店,"1,008","20,020",65.48%,"4,045","80,976,002","67,182,091","166,883,142",358,484,225,63,"1,130",,,,,,
"Shangri-La’s Far Eastern Plaza Hotel,Tainan",,,,,,,,,,,,,,,,,,
義大皇家酒店,"1,968","38,785",64.97%,"3,434","133,185,825","95,414,083","242,877,321",312,634,299,335,"1,580",,,,,,
E-DA Royal Hotel,,,,,,,,,,,,,,,,,,
蘭城晶英酒店,579,"8,353",47.56%,"9,113","76,122,964","72,564,332","167,038,339",186,568,97,100,951,,,,,,
Silks Place Yilan,,,,,,,,,,,,,,,,,,
長榮鳳凰酒店(礁溪),693,"15,129",71.97%,"6,809","103,018,650","65,520,146","203,241,735",309,315,171,153,948,,,,,,
Evergreen Resort Hotel(Jiaosi),,,,,,,,,,,,,,,,,,
娜路彎大酒店,552,"9,057",54.69%,"5,899","53,422,853","28,214,200","110,813,184",265,145,167,200,777,,,,,,
Formosan Naruwan Hotel & Resort Taitung,,,,,,,,,,,,,,,,,,
澎湖福朋喜來登酒店,993,"3,573",11.86%,"3,159","11,287,215","15,962,239","29,899,154",270,320,194,46,830,,,,,,
Four Point by Sheraton Penghu,,,,,,,,,,,,,,,,,,
耐斯王子大飯店,735,"12,527",56.19%,"2,853","35,745,071","57,256,464","97,636,940",204,298,88,43,633,,,,,,
Nice Prince Hotel,,,,,,,,,,,,,,,,,,
帝景飯店,180,"3,184",58.32%,"2,783","8,860,022","83,900","8,947,116",18,9,11,16,54,,,,,,
Dijin Hotel,,,,,,,,,,,,,,,,,,
福朋喜來登飯店,378,"8,784",76.61%,"2,757","24,215,078","17,929,605","46,800,156",100,144,55,24,323,,,,,,
"Four Points By Sheraton Taipei, Zhonghe",,,,,,,,,,,,,,,,,,
碧特弗大飯店,162,"3,243",66.00%,"2,521","8,175,317","1,058,517","9,233,834",36,33,30,0,99,,,,,,
Beautiful Hotel,,,,,,,,,,,,,,,,,,
美麗春天大飯店,102,"2,081",67.26%,"2,528","5,259,879","1,403,150","6,663,029",30,24,9,0,63,,,,,,
Beautiful Hotel,,,,,,,,,,,,,,,,,,
遠百企業觀光旅館,120,200,5.49%,"1,008","201,600",0,"201,600",39,0,30,0,69,,,,,,
Far Eastem Geant Tourist Hotel,,,,,,,,,,,,,,,,,,
幼獅大飯店,162,"1,210",24.62%,"1,461","1,767,400",0,"1,870,480",9,0,6,11,26,,,,,,
Lion Hotel,,,,,,,,,,,,,,,,,,
山泉大飯店,501,"10,387",68.35%,"1,956","20,318,652","4,631,120","26,300,651",108,42,6,12,168,,,,,,
Sun Spring Resort,,,,,,,,,,,,,,,,,,
桂田酒店台東,870,"7,597",28.79%,"4,330","32,895,453","29,635,574","65,354,776",191,270,63,43,567,,,,,,
QUEENAPLAZA HOTEL TAITUNG,,,,,,,,,,,,,,,,,,
寶華大飯店,234,560,7.89%,"1,238","693,150",0,"699,150",39,0,9,0,48,,,,,,
Bowa Hotel,,,,,,,,,,,,,,,,,,
長榮桂冠酒店(基隆),420,"9,437",74.07%,"2,400","22,646,445","15,459,734","46,432,635",86,66,58,15,225,,,,,,
Evergreen Laurel Hotel (Keelung),,,,,,,,,,,,,,,,,,
鈺通大飯店,331,"5,428",54.03%,"2,810","15,252,670","12,734,935","28,772,084",93,123,15,9,240,,,,,,
Yuh-Tong Hotel,,,,,,,,,,,,,,,,,,
總計,"12,859","207,764",53.29%,"3,879","806,019,912","783,539,995","1,805,572,496","3,427","5,085","1,990","1,476","11,978",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,,2016/5/2,,資料期間：,,2016年1月至2016年3月(Data for 2016/1～2016/3),,,,,,,,,,,,
,,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,
,,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,
地區名稱,,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計
Region,,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
臺北地區 Taipei,國際Internation,"654,075","298,939","953,014","126,787","219,378","282,212","42,566","96,148","37,187","14,205","35,336","85,242","39,126","9,619","9,326","8,794","1,005,926"
臺北地區 Taipei,一般Standard,"205,920","87,973","293,893","40,278","71,863","91,025","42,566","96,148","37,187","14,205","8,007","11,997","8,548","2,737","6,329",197,"431,087"
臺北地區 Taipei,小計SubTotal,"859,995","386,912","1,246,907","167,065","291,241","373,237","42,566","96,148","37,187","14,205","43,343","97,239","47,674","12,356","15,655","8,991","1,246,907"
高雄地區 Kaohsiung,國際Internation,"171,493","147,238","318,731","124,470","73,293","59,120","15,143","8,452","2,609","2,327","5,410","8,664","7,578","1,874","8,267","3,210","320,417"
高雄地區 Kaohsiung,一般Standard,"10,560","13,848","24,408","12,760","8,798",291,"15,143","8,452","2,609","2,327",353,124,360,35,1,0,"51,253"
高雄地區 Kaohsiung,小計SubTotal,"182,053","161,086","343,139","137,230","82,091","59,411","15,143","8,452","2,609","2,327","5,763","8,788","7,938","1,909","8,268","3,210","343,139"
臺中地區 Taichung,國際Internation,"62,598","34,490","97,088","50,401","14,801","14,949","1,717","2,299","1,334","1,158","2,873","4,495","3,972",394,559,0,"98,952"
臺中地區 Taichung,一般Standard,"24,628","14,690","39,318","21,866","9,168","1,426","1,717","2,299","1,334","1,158",812,"2,276","1,474",190,210,32,"43,962"
臺中地區 Taichung,小計SubTotal,"87,226","49,180","136,406","72,267","23,969","16,375","1,717","2,299","1,334","1,158","3,685","6,771","5,446",584,769,32,"136,406"
花蓮地區 Hualien,國際Internation,"77,431","72,928","150,359","99,191","37,368","9,487",23,695,348,80,"1,923",212,231,3,233,565,"150,359"
花蓮地區 Hualien,小計SubTotal,"77,431","72,928","150,359","99,191","37,368","9,487",23,695,348,80,"1,923",212,231,3,233,565,"150,359"
風景區 Scenic Area,國際Internation,"195,900","99,510","295,410","229,911","35,933","7,699",534,"6,200",557,190,"3,805","4,586","2,091",286,"3,975",379,"296,146"
風景區 Scenic Area,一般Standard,"25,144","20,154","45,298","33,587","8,748",248,534,"6,200",557,190,325,213,58,43,"1,340",0,"52,043"
風景區 Scenic Area,小計SubTotal,"221,044","119,664","340,708","263,498","44,681","7,947",534,"6,200",557,190,"4,130","4,799","2,149",329,"5,315",379,"340,708"
桃竹苗地區 TauHsiuMiao,國際Internation,"126,282","81,327","207,609","56,303","44,116","12,315","30,862","5,132","4,811","2,364","11,705","22,837","11,459","1,037","26,062",940,"229,943"
桃竹苗地區 TauHsiuMiao,一般Standard,"60,176","59,117","119,293","34,150","31,717","7,985","30,862","5,132","4,811","2,364","6,001","5,878","3,308",632,"7,288",0,"140,128"
桃竹苗地區 TauHsiuMiao,小計SubTotal,"186,458","140,444","326,902","90,453","75,833","20,300","30,862","5,132","4,811","2,364","17,706","28,715","14,767","1,669","33,350",940,"326,902"
其他地區 Other,國際Internation,"224,576","138,916","363,492","281,384","38,039","10,729","7,487","7,192","1,731",878,"6,172","7,422","4,278","1,014","3,205",0,"369,531"
其他地區 Other,一般Standard,"45,034","46,970","92,004","50,239","24,767","1,482","7,487","7,192","1,731",878,"3,110","2,749","1,027",265,"2,171",155,"103,253"
其他地區 Other,小計SubTotal,"269,610","185,886","455,496","331,623","62,806","12,211","7,487","7,192","1,731",878,"9,282","10,171","5,305","1,279","5,376",155,"455,496"
,總計 Total,"1,883,817","1,116,100","2,999,917","1,161,327","617,989","498,968","98,332","126,118","48,577","21,202","85,832","156,695","83,510","18,129","68,966","14,272","2,999,917"
,,,,,,,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
類別,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Kind,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
國際Internation,"1,512,355","873,348","2,385,703","968,447","462,928","396,511","98,332","126,118","48,577","21,202","67,224","133,458","68,735","14,227","51,627","13,888","2,471,274",
一般Standard,"371,462","242,752","614,214","192,880","155,061","102,457","98,332","126,118","48,577","21,202","18,608","23,237","14,775","3,902","17,339",384,"822,872",
小計SubTotal,"1,883,817","1,116,100","2,999,917","1,161,327","617,989","498,968","98,332","126,118","48,577","21,202","85,832","156,695","83,510","18,129","68,966","14,272","2,999,917",
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/5/2,臺北地區 Taipei,,資料期間：,,2016年1月至2016年3月(Data for 2016/1～2016/3),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
圓山大飯店,"30,585","29,742","60,327","9,512","31,347","13,674","1,062",564,217,181,546,"2,234",495,395,100,0,"60,327",
The Grand Hotel,,,,,,,,,,,,,,,,,,
國賓大飯店,"32,018","11,750","43,768","3,471","3,460","28,360","2,025",771,350,230,485,"1,076",608,155,626,"2,151","43,768",
The Ambassador Hotel,,,,,,,,,,,,,,,,,,
台北華國大飯店,"18,141","19,631","37,772","2,429","3,316","20,928",678,504,236,173,147,"3,992","4,938",169,262,0,"37,772",
Imperial Hotel Taipei,,,,,,,,,,,,,,,,,,
華泰王子大飯店,"6,479","4,321","10,800",675,"1,187","7,761",90,612,194,28,66,59,51,12,56,9,"10,800",
Gloria Prince Hotel,,,,,,,,,,,,,,,,,,
國王大飯店,"2,126","4,961","7,087",239,720,"5,918",77,22,6,50,14,16,11,7,7,0,"7,087",
Emperor Hotel,,,,,,,,,,,,,,,,,,
豪景大酒店,"13,065","21,104","34,169","1,591","17,911","6,707","1,348","2,143","2,092","1,201",469,327,243,123,14,0,"34,169",
Hotel Riverview Taipei,,,,,,,,,,,,,,,,,,
台北凱撒大飯店,"72,139","8,638","80,777","8,576","13,212","31,005","5,771","13,066","3,301",915,"1,288","1,566","1,285",494,298,0,"80,777",
Caesar Park Taipei,,,,,,,,,,,,,,,,,,
康華大飯店,"8,568","18,568","27,136","2,652","3,738","15,127",939,956,"1,509",491,464,538,437,216,69,0,"27,136",
Golden China Hotel,,,,,,,,,,,,,,,,,,
神旺大飯店,"39,637","2,845","42,482","5,007","21,470","6,049",0,0,0,0,"5,510","2,922",894,503,127,0,"42,482",
San Want Hotel,,,,,,,,,,,,,,,,,,
兄弟大飯店,"6,870","6,283","13,153","2,644","2,643","5,051",264,290,0,0,799,493,448,36,485,0,"13,153",
Brother Hotel,,,,,,,,,,,,,,,,,,
三德大飯店,"4,494","38,297","42,791","1,203","3,386","27,451",0,72,38,80,"3,152",355,223,97,100,"6,634","42,791",
Santos Hotel,,,,,,,,,,,,,,,,,,
亞都麗緻大飯店,"21,376","2,916","24,292","6,441","2,916","7,508",673,"1,718",539,286,713,"1,648","1,404",349,97,0,"24,292",
The Landis Taipei Hotel,,,,,,,,,,,,,,,,,,
國聯大飯店,"9,536","20,675","30,211","12,492","6,987","3,713","1,588",0,852,496,799,"1,454","1,471",345,14,0,"30,211",
United Hotel,,,,,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,"42,486","20,884","63,370","7,456","15,941","13,803",902,"4,120","4,620",844,"1,882","7,685","2,516",829,"2,772",0,"63,370",
Sheraton Grande Taipei Hotel,,,,,,,,,,,,,,,,,,
老爺大酒店,"23,904","1,204","25,108","1,496","1,754","18,217",352,842,279,103,155,684,354,114,758,0,"25,108",
Hotel Royal-Nikko Taipei,,,,,,,,,,,,,,,,,,
福華大飯店,"49,967","6,498","56,465","8,411","10,511","9,920","2,894","1,789","1,044",552,"2,678","8,822","7,542","1,295","1,007",0,"56,465",
Howard Plaza Hotel,,,,,,,,,,,,,,,,,,
台北君悅酒店,"50,933","26,728","77,661","10,321","21,150","4,899","3,508","5,444","2,979",861,"5,117","17,483","4,246","1,013",640,0,"77,661",
Grand Hyatt Taipei,,,,,,,,,,,,,,,,,,
晶華酒店,"53,970","11,130","65,100","13,187","6,759","27,087","2,789","3,055","1,537","1,351","1,726","4,067","2,792",501,249,0,"65,100",
The Regent Taipei,,,,,,,,,,,,,,,,,,
西華大飯店,"31,976","5,272","37,248","7,294","6,412","8,659","1,169","4,821","1,489",309,439,"3,948","1,941",470,297,0,"37,248",
The Sherwood Hotel Taipei,,,,,,,,,,,,,,,,,,
台北萬豪酒店,"12,983","7,436","20,419","3,946","5,259",587,521,"1,947",820,456,"1,164","4,520",784,285,130,0,"20,419",
Taipei Marriott Hotel,,,,,,,,,,,,,,,,,,
台北美福大飯店,621,0,621,465,14,10,13,13,11,9,0,72,14,0,0,0,621,
Grand Mayfull Hotel Taipei,,,,,,,,,,,,,,,,,,
遠東國際大飯店,"33,387","3,739","37,126","3,394","11,944","1,992","1,517","6,794","2,193",616,956,"5,130","1,849",463,278,0,"37,126",
"Shangri-La's Far Eastern Plaza Hotel, Taipei",,,,,,,,,,,,,,,,,,
台北威斯汀六福皇宮,"24,085","4,697","28,782","1,954","10,564","2,897","1,572","2,482","1,868",460,627,"4,662","1,040",425,231,0,"28,782",
The Westin Taipei,,,,,,,,,,,,,,,,,,
美麗信花園酒店,"9,837","16,473","26,310","3,421","3,883","13,340",328,"1,622",614,151,237,"1,603",967,138,6,0,"26,310",
Miramar Garden Taipei,,,,,,,,,,,,,,,,,,
台北寒舍艾美酒店,"14,235","1,585","15,820","3,581","3,865",348,116,"2,641",990,216,368,"2,595",681,320,99,0,"15,820",
Le Meridien Taipei Hotel,,,,,,,,,,,,,,,,,,
台北W飯店,"40,657","3,562","44,219","4,929","9,029","1,201","1,012","8,234","2,723",904,"5,535","7,291","1,892",865,604,0,"44,219",
W Taipei,,,,,,,,,,,,,,,,,,
亞士都飯店,"2,987","1,280","4,267",737,315,"2,620",126,150,13,45,51,75,90,13,32,0,"4,267",
Astar Hotel,,,,,,,,,,,,,,,,,,
第一大飯店,"1,921","27,445","29,366","1,709","9,364","12,438",598,912,37,65,"1,422",953,376,31,"1,461",0,"29,366",
First Hotel,,,,,,,,,,,,,,,,,,
六福客棧,"19,375","13,217","32,592","2,498","9,117","18,420",462,437,0,0,717,173,70,8,690,0,"32,592",
The Leofoo Hotel,,,,,,,,,,,,,,,,,,
帝后大飯店,"1,501","3,915","5,416",498,158,"4,239",34,9,1,45,28,109,265,9,11,10,"5,416",
Empress Hotel,,,,,,,,,,,,,,,,,,
華華大飯店,868,"1,301","2,169",216,604,625,0,0,0,0,96,29,9,1,407,182,"2,169",
Hotel Flowers,,,,,,,,,,,,,,,,,,
北投老爺酒店,"5,414",887,"6,301","3,363","1,181",117,15,"1,127",19,11,3,86,40,141,198,0,"6,301",
Hotel Royal Beitou,,,,,,,,,,,,,,,,,,
台北有園飯店,"1,996",363,"2,359",449,757,144,71,607,69,15,43,64,54,39,47,0,"2,359",
U HOTEL TAIPEI,,,,,,,,,,,,,,,,,,
歐華酒店,"12,267",0,"12,267",926,"1,155","5,656",923,592,229,93,725,991,819,92,66,0,"12,267",
The Riviera Hotel,,,,,,,,,,,,,,,,,,
慶泰大飯店,"2,807","8,323","11,130",956,962,"7,580",0,348,0,0,0,0,488,0,796,0,"11,130",
Gala Hotel,,,,,,,,,,,,,,,,,,
天成大飯店,"38,893","1,767","40,660","2,317","6,905","12,993","4,417","6,286","2,540",532,654,"1,656",758,501,"1,101",0,"40,660",
Cosmos Hotel TAIPEI,,,,,,,,,,,,,,,,,,
福容大飯店 台北一館,"6,072","4,068","10,140","2,740","3,347","1,537",217,466,99,26,326,611,309,60,402,0,"10,140",
"Fullon Hotel Taipei,Central",,,,,,,,,,,,,,,,,,
首都大飯店,"14,945",0,"14,945","2,729","5,309","4,381",302,484,205,134,244,551,385,108,108,5,"14,945",
Capital Hotel,,,,,,,,,,,,,,,,,,
台北君品大酒店,"33,883","4,753","38,636","4,453","5,767","8,279","2,412","9,561","1,195","1,052","1,381","2,020","1,630",643,243,0,"38,636",
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,,,,,
台北花園大酒店,"29,559","6,204","35,763","3,178","11,825","10,140","1,059","3,371","1,049",737,"1,000","1,501","1,106",299,498,0,"35,763",
Taipei Garden Hotel,,,,,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,"6,069","4,986","11,055","5,434","2,888",844,59,"1,349",79,36,10,227,64,55,10,0,"11,055",
Radium-Kagaya,,,,,,,,,,,,,,,,,,
北投麗禧溫泉酒店,"7,664","1,854","9,518","4,834","1,856",257,230,"1,554",88,73,49,305,134,109,29,0,"9,518",
Grand View Resort,,,,,,,,,,,,,,,,,,
寒舍艾麗酒店,"19,699","7,610","27,309","3,241","10,353",755,433,"4,373","1,063",378,"1,258","2,646","1,951",628,230,0,"27,309",
Humble House Hotel Taipei,,,,,,,,,,,,,,,,,,
總計,"859,995","386,912","1,246,907","167,065","291,241","373,237","42,566","96,148","37,187","14,205","43,343","97,239","47,674","12,356","15,655","8,991","1,246,907",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/5/2,高雄地區 Kaohsiung,,資料期間：,,2016年1月至2016年3月(Data for 2016/1～2016/3),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
華王大飯店,"11,093","11,227","22,320","8,519","3,706","7,563",596,483,159,47,601,206,357,65,18,0,"22,320",
Hotel Kingdom,,,,,,,,,,,,,,,,,,
華園大飯店,"9,026","21,162","30,188","12,188","10,951","3,660","1,098",275,534,692,525,94,141,30,0,0,"30,188",
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,,,,,
高雄國賓大飯店,"23,343","28,945","52,288","17,149","15,102","13,819","2,608",681,178,97,344,"1,001",707,137,465,0,"52,288",
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
漢來大飯店,"40,013","15,538","55,551","21,116","8,000","7,093",0,0,0,0,"2,139","4,344","3,265","1,036","5,348","3,210","55,551",
Grand Hi-Lai Hotel,,,,,,,,,,,,,,,,,,
高雄福華大飯店,"28,626","8,945","37,571","13,989","5,424","10,499","1,813","1,168",430,495,522,970,"1,048",146,"1,067",0,"37,571",
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
君鴻國際酒店,"21,947","36,823","58,770","23,667","13,152","7,023","7,126","2,666",661,452,702,"1,136","1,134",295,756,0,"58,770",
85 SKY TOWER HOTEL,,,,,,,,,,,,,,,,,,
寒軒國際大飯店,"20,417","17,204","37,621","17,002","11,109","6,038","1,000",528,227,212,577,376,456,45,51,0,"37,621",
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,,,,,
麗尊大酒店,"17,028","7,394","24,422","10,840","5,849","3,425",814,"1,252",335,218,0,537,470,120,562,0,"24,422",
The Lees Hotel,,,,,,,,,,,,,,,,,,
福容大飯店 高雄,"10,560","13,848","24,408","12,760","8,798",291,88,"1,399",85,114,353,124,360,35,1,0,"24,408",
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
總計,"182,053","161,086","343,139","137,230","82,091","59,411","15,143","8,452","2,609","2,327","5,763","8,788","7,938","1,909","8,268","3,210","343,139",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/5/2,臺中地區 Taichung,,資料期間：,,2016年1月至2016年3月(Data for 2016/1～2016/3),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
全國大飯店,"10,324","4,757","15,081","6,572","2,132","4,651",162,97,197,83,326,454,377,21,9,0,"15,081",
Hotel National,,,,,,,,,,,,,,,,,,
通豪大飯店,"3,661","8,284","11,945","5,728","3,670","2,134",128,51,13,6,66,25,2,0,122,0,"11,945",
Plaza International Hotel,,,,,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"16,581","5,739","22,320","10,753","2,919","2,693",321,427,190,155,318,"2,540","1,656",141,207,0,"22,320",
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,,,,,
台中福華大飯店,"11,977","7,468","19,445","10,879","2,537","3,223",362,360,195,198,56,641,798,117,79,0,"19,445",
Howard Prince Hotel Taichung,,,,,,,,,,,,,,,,,,
台中金典酒店,"20,055","8,242","28,297","16,469","3,543","2,248",146,859,322,372,"2,107",835,"1,139",115,142,0,"28,297",
The Splendor Hotel Taichung,,,,,,,,,,,,,,,,,,
裕元花園酒店,"14,636","1,029","15,665","9,082",977,570,416,283,362,275,473,"1,971",897,171,156,32,"15,665",
Windsor Hotel,,,,,,,,,,,,,,,,,,
台中港酒店,"9,992","13,661","23,653","12,784","8,191",856,182,222,55,69,339,305,577,19,54,0,"23,653",
Taichung Harbor Hotel,,,,,,,,,,,,,,,,,,
總計,"87,226","49,180","136,406","72,267","23,969","16,375","1,717","2,299","1,334","1,158","3,685","6,771","5,446",584,769,32,"136,406",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/5/2,花蓮地區 Hualien,,資料期間：,,2016年1月至2016年3月(Data for 2016/1～2016/3),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
花蓮亞士都飯店,"5,068","10,842","15,910","6,432","7,878","1,086",0,0,0,0,0,0,48,0,0,466,"15,910",
Astar Hotel,,,,,,,,,,,,,,,,,,
統帥大飯店,"16,435","9,376","25,811","16,393","3,801","4,828",12,575,0,47,69,0,45,0,29,12,"25,811",
Marshal Hotel,,,,,,,,,,,,,,,,,,
花蓮翰品酒店,"8,981","12,121","21,102","15,983","3,129","1,256",0,55,280,0,244,93,60,0,2,0,"21,102",
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,,,,,
美侖大飯店,"16,182","29,003","45,185","21,312","20,036","2,228",0,0,0,0,"1,429",52,41,0,0,87,"45,185",
Parkview Hotel,,,,,,,,,,,,,,,,,,
遠雄悅來大飯店,"30,765","11,586","42,351","39,071","2,524",89,11,65,68,33,181,67,37,3,202,0,"42,351",
"Farglory Hotel, Hualien",,,,,,,,,,,,,,,,,,
總計,"77,431","72,928","150,359","99,191","37,368","9,487",23,695,348,80,"1,923",212,231,3,233,565,"150,359",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/5/2,風景區 Scenic Area,,資料期間：,,2016年1月至2016年3月(Data for 2016/1～2016/3),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
陽明山中國麗緻大飯店,"4,219",957,"5,176","1,780",616,26,0,0,0,0,539,88,59,22,"1,667",379,"5,176",
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,,,,,
高雄圓山大飯店,"3,171","9,817","12,988","4,016","4,882","3,731",46,26,19,30,23,99,53,15,48,0,"12,988",
Grand Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
礁溪老爺大酒店,"27,633","9,016","36,649","31,870","1,044",754,173,"1,939",175,52,36,480,76,50,0,0,"36,649",
Hotel Royal Chiao-His,,,,,,,,,,,,,,,,,,
涵碧樓大飯店,"12,322","1,729","14,051","11,496",308,871,17,254,164,30,64,614,149,75,9,0,"14,051",
The Lalu Sun Moon Lake,,,,,,,,,,,,,,,,,,
雲品溫泉酒店日月潭,"20,706","16,248","36,954","30,263",969,947,22,"2,472",91,14,387,"1,180",62,0,547,0,"36,954",
Fleur De Chine Hotel,,,,,,,,,,,,,,,,,,
日月行館,"4,816","2,623","7,439","6,752",538,23,0,28,4,8,8,34,12,7,25,0,"7,439",
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,,,,,
凱撒大飯店,"45,554","14,030","59,584","49,323","7,833",352,221,873,54,17,24,371,486,30,0,0,"59,584",
