Evergreen Resort Hotel(Jiaosi),,,,,,,,,,,,,,
香格里拉台南遠東國際大飯店,"3,996","83,459",68.48%,"3,210","267,937,252","293,221,147","627,556,464","1,645","2,086",909,270,"4,910",,
"Shangri-La's Far Eastern Plaza Hotel,Tainan",,,,,,,,,,,,,,
福容大飯店 淡水漁人碼頭,"2,376","24,138",33.31%,"5,692","137,383,997","214,120,465","401,732,216",746,"1,451",226,650,"3,073",,
Fullon Hotel Danshuei Fiahermen's Wharf,,,,,,,,,,,,,,
幼獅大飯店,646,"4,011",20.36%,"1,291","5,177,660",0,"5,491,620",36,12,24,36,108,,
Lion Hotel,,,,,,,,,,,,,,
山泉大飯店,"2,004","43,048",70.43%,"1,983","85,345,787","11,665,786","101,366,524",432,168,72,56,728,,
Sun Spring Resort,,,,,,,,,,,,,,
寶華觀光旅館,936,"8,487",29.73%,"1,327","11,263,534","1,995,323","13,488,857",138,38,36,0,212,,
Bowa Hotel,,,,,,,,,,,,,,
遠百企業觀光旅館,480,"2,476",16.91%,"1,002","2,480,000",0,"2,480,000",156,0,120,0,276,,
Far Eastem Geant Tourist Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(基隆),"1,680","37,020",72.25%,"2,263","83,772,453","36,028,800","151,534,472",349,152,210,46,757,,
Evergreen Laurel Hotel (Keelung),,,,,,,,,,,,,,
福朋喜來登飯店,"1,512","29,597",64.18%,"2,772","82,032,023","62,256,150","163,039,147",389,510,282,105,"1,286",,
"Four Points by Sheraton Chung Ho, Taipei",,,,,,,,,,,,,,
帝景飯店,720,"11,779",53.64%,"2,814","33,148,279","44,438","33,274,912",73,34,56,82,245,,
Dijin Hotel,,,,,,,,,,,,,,
美麗春天大飯店,408,"9,870",79.32%,"2,413","23,815,282","3,578,395","27,393,677",120,96,36,0,252,,
Beautiful Hotel,,,,,,,,,,,,,,
碧特弗大飯店,648,"12,614",63.82%,"2,291","28,898,194","8,074,797","36,972,991",144,132,120,0,396,,
Beautiful Hotel,,,,,,,,,,,,,,
鈺通大飯店,465,"7,693",54.24%,"2,088","16,062,452","10,719,491","27,762,197",93,150,34,20,297,,
Yuh-Tong Hotel,,,,,,,,,,,,,,
總計,"43,051","781,799",59.54%,"3,262","2,550,136,443","2,414,483,884","5,524,170,754","11,366","15,944","7,162","3,351","37,823",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,,2013/9/2,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,住客類別統計,,,各地區旅客人數統計,,,,,,,,,
,,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,
地區名稱,,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計
Region,,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total
臺北地區,國際,"1,998,548","1,382,260","3,380,808","492,315","539,698","66,863","310,091","1,109,188","594,295","161,543","40,607","66,208","3,380,808"
Taipei,Internation,,,,,,,,,,,,,
臺北地區,一般,"518,396","402,258","920,654","116,071","176,231","64,854","32,992","316,719","136,524","26,654","8,137","42,472","920,654"
Taipei,Standard,,,,,,,,,,,,,
,小計,"2,516,944","1,784,518","4,301,462","608,386","715,929","131,717","343,083","1,425,907","730,819","188,197","48,744","108,680","4,301,462"
,SubTotal,,,,,,,,,,,,,
高雄地區,國際,"649,149","548,619","1,197,768","587,082","214,168","13,461","36,595","189,285","90,184","34,512","5,648","26,833","1,197,768"
Kaohsiung,Internation,,,,,,,,,,,,,
高雄地區,一般,"36,232","56,115","92,347","57,589","24,359",0,781,"1,048","5,112","1,358",172,"1,928","92,347"
Kaohsiung,Standard,,,,,,,,,,,,,
,小計,"685,381","604,734","1,290,115","644,671","238,527","13,461","37,376","190,333","95,296","35,870","5,820","28,761","1,290,115"
,SubTotal,,,,,,,,,,,,,
臺中地區,國際,"211,555","257,534","469,089","131,863","103,890","26,389","19,485","86,953","41,781","20,728","2,563","35,437","469,089"
Taichung,Internation,,,,,,,,,,,,,
臺中地區,一般,"52,595","15,847","68,442","39,341","5,896",119,"7,283","3,777","6,182","4,875",562,407,"68,442"
Taichung,Standard,,,,,,,,,,,,,
,小計,"264,150","273,381","537,531","171,204","109,786","26,508","26,768","90,730","47,963","25,603","3,125","35,844","537,531"
,SubTotal,,,,,,,,,,,,,
花蓮地區,國際,"250,499","436,532","687,031","356,829","190,781","18,045","1,722","96,370","19,933","1,473",376,"1,502","687,031"
Hualien,Internation,,,,,,,,,,,,,
,小計,"250,499","436,532","687,031","356,829","190,781","18,045","1,722","96,370","19,933","1,473",376,"1,502","687,031"
,SubTotal,,,,,,,,,,,,,
風景區,國際,"595,283","501,043","1,096,326","915,383","110,071",439,"13,577","22,376","15,602","8,390","1,406","9,082","1,096,326"
Scenic Area,Internation,,,,,,,,,,,,,
風景區,一般,"48,456","129,510","177,966","102,870","70,622",0,624,"1,194","1,701",608,233,114,"177,966"
Scenic Area,Standard,,,,,,,,,,,,,
,小計,"643,739","630,553","1,274,292","1,018,253","180,693",439,"14,201","23,570","17,303","8,998","1,639","9,196","1,274,292"
,SubTotal,,,,,,,,,,,,,
桃竹苗地區,國際,"267,348","511,423","778,771","222,572","230,052","32,712","64,899","41,630","118,145","28,392","1,971","38,398","778,771"
TauHsiuMiao,Internation,,,,,,,,,,,,,
桃竹苗地區,一般,"203,593","213,919","417,512","101,684","111,583","1,505","36,529","33,349","42,340","14,534","2,101","73,887","417,512"
TauHsiuMiao,Standard,,,,,,,,,,,,,
,小計,"470,941","725,342","1,196,283","324,256","341,635","34,217","101,428","74,979","160,485","42,926","4,072","112,285","1,196,283"
,SubTotal,,,,,,,,,,,,,
其他地區,國際,"685,546","689,820","1,375,366","941,164","246,324",132,"34,077","48,749","67,369","25,704","2,778","9,069","1,375,366"
Other,Internation,,,,,,,,,,,,,
其他地區,一般,"118,103","172,724","290,827","143,840","94,107","1,021","9,710","6,916","25,812","4,029","1,320","4,072","290,827"
Other,Standard,,,,,,,,,,,,,
,小計,"803,649","862,544","1,666,193","1,085,004","340,431","1,153","43,787","55,665","93,181","29,733","4,098","13,141","1,666,193"
,SubTotal,,,,,,,,,,,,,
,總計,"5,635,303","5,317,604","10,952,907","4,208,603","2,117,782","225,540","568,365","1,957,554","1,164,980","332,800","67,874","309,409","10,952,907"
,Total,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
類別,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Kind,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
國際,"4,657,928","4,327,231","8,985,159","3,647,208","1,634,984","158,041","480,446","1,594,551","947,309","280,742","55,349","186,529","8,985,159",
Internation,,,,,,,,,,,,,,
一般,"977,375","990,373","1,967,748","561,395","482,798","67,499","87,919","363,003","217,671","52,058","12,525","122,880","1,967,748",
Standard,,,,,,,,,,,,,,
小計,"5,635,303","5,317,604","10,952,907","4,208,603","2,117,782","225,540","568,365","1,957,554","1,164,980","332,800","67,874","309,409","10,952,907",
SubTotal,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,臺北地區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,Taipei,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
圓山大飯店,"38,695","202,335","241,030","63,570","90,041",0,"4,173","67,075","9,214","4,269","1,110","1,578","241,030",
The Grand Hotel,,,,,,,,,,,,,,
國賓大飯店,"55,254","130,177","185,431","4,527","16,797","9,504","6,781","124,262","12,710","3,793","1,021","6,036","185,431",
The Ambassador Hotel,,,,,,,,,,,,,,
台北華國大飯店,"52,918","94,391","147,309","6,955","18,385",0,"4,376","80,267","15,042","19,937",917,"1,430","147,309",
Imperial Hotel Taipei,,,,,,,,,,,,,,
華泰王子大飯店,"31,740","15,118","46,858","2,795","4,679","3,904",261,"32,331","2,195",438,102,153,"46,858",
Gloria Prince Hotel,,,,,,,,,,,,,,
國王大飯店,"6,468","15,104","21,572",993,"4,412",0,149,"14,435",531,79,27,946,"21,572",
Emperor Hotel,,,,,,,,,,,,,,
豪景大酒店,"25,428","111,682","137,110","5,112","35,901","29,162","1,997","26,393","26,766","1,435",818,"9,526","137,110",
Hotel Riverview Taipei,,,,,,,,,,,,,,
台北凱撒大飯店,"101,104","13,123","114,227","20,429","9,341",0,"2,452","44,004","34,744","1,948",931,378,"114,227",
Caesar Park Hotel Taipei,,,,,,,,,,,,,,
康華大飯店,"36,189","74,693","110,882","10,402","18,925","11,479","2,080","51,483","10,009","1,876",257,"4,371","110,882",
Golden China Hotel,,,,,,,,,,,,,,
神旺大飯店,"101,483","23,784","125,267","32,425","15,333",0,"14,687","15,147","35,574","8,814","2,635",652,"125,267",
San Want Hotel,,,,,,,,,,,,,,
兄弟大飯店,"48,666","43,947","92,613","11,366","20,648",0,"3,206","23,667","14,498","3,193",691,"15,344","92,613",
Brother Hotel,,,,,,,,,,,,,,
三德大飯店,"12,473","134,059","146,532","7,191","46,187","4,227","1,699","73,080","12,143","1,411",392,202,"146,532",
Santos Hotel,,,,,,,,,,,,,,
亞都麗緻大飯店,"89,571","9,883","99,454","20,043","9,883","7,088","9,422","34,140","8,815","7,789","1,764",510,"99,454",
The Landis Taipei Hotel,,,,,,,,,,,,,,
國聯大飯店,"52,459","42,070","94,529","38,896","19,187",0,"5,254","12,607","11,112","5,624","1,328",521,"94,529",
United Hotel,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,"164,677","123,530","288,207","40,240","43,916",0,"33,649","97,412","52,939","13,443","3,734","2,874","288,207",
Sheraton Taipei Hotel,,,,,,,,,,,,,,
老爺大酒店,"86,483","3,785","90,268","4,718","2,587",0,"1,882","72,197","5,081","1,331",570,"1,902","90,268",
Hotel Royal Taipei,,,,,,,,,,,,,,
福華大飯店,"189,847","45,577","235,424","36,844","30,145",0,"34,943","61,551","45,308","16,894","5,057","4,682","235,424",
Howard Plaza Hotel,,,,,,,,,,,,,,
台北君悅酒店,"164,258","73,392","237,650","28,294","33,063",0,"57,618","30,160","63,310","16,629","4,809","3,767","237,650",
Grand Hyatt Taipei,,,,,,,,,,,,,,
晶華酒店,"181,696","63,983","245,679","38,625","16,946",0,"18,081","113,768","43,200","10,892","2,367","1,800","245,679",
The Regent Taipei,,,,,,,,,,,,,,
西華大飯店,"123,345",0,"123,345","18,965","19,869",0,"16,754","30,819","24,518","9,779","1,447","1,194","123,345",
The Sherwood Hotel Taipei,,,,,,,,,,,,,,
遠東國際大飯店,"113,712","48,734","162,446","18,358","28,508",0,"30,598","16,960","50,893","9,966","3,007","4,156","162,446",
Far Eastern Plaza Hotel (Taipei),,,,,,,,,,,,,,
六福皇宮,"76,720","19,632","96,352","11,511","15,081","1,499","18,105","17,417","26,016","4,408","1,423",892,"96,352",
The Westin Taipei,,,,,,,,,,,,,,
美麗信花園酒店,"46,147","61,925","108,072","18,907","7,828",0,"5,977","56,980","11,692","5,427","1,183",78,"108,072",
Miramar Garden Taipei,,,,,,,,,,,,,,
台北W飯店,"140,440","22,573","163,013","27,823","24,829",0,"26,550","9,000","61,414","7,931","3,744","1,722","163,013",
W Taipei,,,,,,,,,,,,,,
台北寒舍艾美酒店,"58,775","8,763","67,538","23,326","7,207",0,"9,397","4,033","16,571","4,237","1,273","1,494","67,538",
Le Meridien Taipei Hotel,,,,,,,,,,,,,,
亞士都飯店,"13,253","5,679","18,932","6,124",588,255,802,"8,074","1,651",624,277,537,"18,932",
Astar Hotel,,,,,,,,,,,,,,
第一大飯店,"4,182","108,937","113,119","4,815","40,170","17,126",682,"36,862","4,601",217,10,"8,636","113,119",
First Hotel,,,,,,,,,,,,,,
六福客棧,"42,397","93,218","135,615","13,797","36,010",0,"1,012","73,853","9,282",263,324,"1,074","135,615",
The Leofoo Hotel,,,,,,,,,,,,,,
帝后大飯店,"7,266","15,681","22,947","2,497","1,858",515,"1,071","14,256","1,614",707,313,116,"22,947",
Empress Hotel,,,,,,,,,,,,,,
華華大飯店,"9,720","14,578","24,298","2,213","5,425","3,570",643,"5,337","2,233",151,81,"4,645","24,298",
Hotel Flowers,,,,,,,,,,,,,,
歐華酒店,"39,410",0,"39,410","2,727","2,106",0,"5,144","15,962","7,725","4,680",808,258,"39,410",
The Riviera Hotel,,,,,,,,,,,,,,
慶泰大飯店,"19,370","29,061","48,431","3,231","4,978","2,714",0,"32,988",0,"2,714",0,"1,806","48,431",
Gala Hotel,,,,,,,,,,,,,,
天成大飯店,"123,815","11,014","134,829","6,391","7,214","40,572","4,841","31,526","20,753","3,768","1,861","17,903","134,829",
Cosmos Hotel,,,,,,,,,,,,,,
台北君品大酒店,"99,606","27,535","127,141","27,193","14,290",0,"8,993","24,892","40,668","4,483","1,832","4,790","127,141",
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,
首都大飯店,"49,762",0,"49,762","8,428","10,432",102,"2,576","18,261","6,250","2,504",798,411,"49,762",
Capital Hotel,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,"15,321","4,392","19,713","12,797","1,439",0,244,"4,514",564,117,33,5,"19,713",
Radium-Kagaya,,,,,,,,,,,,,,
福容大飯店 台北,"17,255","17,356","34,611","5,923","14,902",0,"1,957","4,348","4,388","1,489",352,"1,252","34,611",
The Fullon Hotel Taipei,,,,,,,,,,,,,,
台北花園大酒店,"63,827","72,048","135,875","9,586","33,935",0,"4,651","45,003","36,115","4,756","1,353",476,"135,875",
Taipei Garden Hotel,,,,,,,,,,,,,,
北投麗禧溫泉酒店,"13,212","2,759","15,971","10,349","2,884",0,376,843,680,181,95,563,"15,971",
Grand View Resort,,,,,,,,,,,,,,
總計,"2,516,944","1,784,518","4,301,462","608,386","715,929","131,717","343,083","1,425,907","730,819","188,197","48,744","108,680","4,301,462",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,高雄地區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,Kaohsiung,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
華王大飯店,"38,690","76,756","115,446","30,290","36,631",0,"1,211","28,990","16,119","1,810",6,389,"115,446",
Hotel Kingdom,,,,,,,,,,,,,,
華園大飯店,"45,915","83,836","129,751","76,535","30,183","1,992",377,"8,776","10,748",752,388,0,"129,751",
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,
高雄國賓大飯店,"96,229","115,471","211,700","95,907","45,189",0,"3,099","43,561","14,750","3,745",510,"4,939","211,700",
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,
漢來大飯店,"149,459","57,881","207,340","94,058","23,063","9,226","19,238","25,493","5,937","12,271","2,889","15,165","207,340",
Grand Hi-Lai Hotel,,,,,,,,,,,,,,
高雄福華大飯店,"83,184","38,530","121,714","48,945","15,499","2,093","4,679","33,241","10,648","4,283",583,"1,743","121,714",
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,
君鴻國際酒店,"96,109","91,370","187,479","123,184","22,254",0,"5,505","11,746","16,716","5,325",826,"1,923","187,479",
85 SKY TOWER HOTEL,,,,,,,,,,,,,,
寒軒國際大飯店,"84,724","58,429","143,153","69,195","28,740",150,"1,694","26,459","9,953","4,504",346,"2,112","143,153",
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,
麗尊大酒店,"54,839","26,346","81,185","48,968","12,609",0,792,"11,019","5,313","1,822",100,562,"81,185",
The Lees Hotel,,,,,,,,,,,,,,
福容大飯店 高雄,"36,232","56,115","92,347","57,589","24,359",0,781,"1,048","5,112","1,358",172,"1,928","92,347",
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,
總計,"685,381","604,734","1,290,115","644,671","238,527","13,461","37,376","190,333","95,296","35,870","5,820","28,761","1,290,115",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,臺中地區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,Taichung,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
全國大飯店,"42,335","29,534","71,869","25,614","15,900",557,"2,348","18,015","7,079","1,771",205,380,"71,869",
Hotel National,,,,,,,,,,,,,,
通豪大飯店,"17,961","132,305","150,266","15,389","60,044","25,832",395,"35,757","12,248",53,547,1,"150,266",
Plaza International Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"67,693","29,287","96,980","35,745","13,933",0,"11,253","14,804","8,702","9,737","1,164","1,642","96,980",
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,
台中福華大飯店,"51,570","25,767","77,337","27,693","10,895",0,"4,417","15,830","10,034","7,971",400,97,"77,337",
Howard Prince Hotel Taichung,,,,,,,,,,,,,,
台中金典酒店,"31,996","40,641","72,637","27,422","3,118",0,"1,072","2,547","3,718","1,196",247,"33,317","72,637",
The Splendor Hotel,,,,,,,,,,,,,,
裕元花園酒店,"52,595","15,847","68,442","39,341","5,896",119,"7,283","3,777","6,182","4,875",562,407,"68,442",
Windsor Hotel,,,,,,,,,,,,,,
總計,"264,150","273,381","537,531","171,204","109,786","26,508","26,768","90,730","47,963","25,603","3,125","35,844","537,531",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,花蓮地區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,Hualien,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
花蓮亞士都飯店,"10,905","83,780","94,685","14,232","71,256","1,713",0,"7,006",221,164,93,0,"94,685",
Astar Hotel,,,,,,,,,,,,,,
統帥大飯店,"20,552","111,454","132,006","41,318","41,441","13,618",31,"34,777",184,637,0,0,"132,006",
Marshal Hotel,,,,,,,,,,,,,,
花蓮翰品酒店,"27,085","62,120","89,205","34,783","16,002","2,463",299,"26,419","7,558",315,192,"1,174","89,205",
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,
美侖大飯店,"93,081","105,768","198,849","106,158","53,145",251,711,"27,785","10,494",217,65,23,"198,849",
Parkview Hotel,,,,,,,,,,,,,,
遠雄悅來大飯店,"98,876","73,410","172,286","160,338","8,937",0,681,383,"1,476",140,26,305,"172,286",
"Farglory Hotel, Hualien",,,,,,,,,,,,,,
總計,"250,499","436,532","687,031","356,829","190,781","18,045","1,722","96,370","19,933","1,473",376,"1,502","687,031",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,風景區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,Scenic Area,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
陽明山中國麗緻大飯店,"10,226","3,964","14,190","12,283",350,439,113,163,718,82,42,0,"14,190",
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,
高雄圓山大飯店,"13,580","37,929","51,509","17,153","27,423",0,413,"4,786",840,585,82,227,"51,509",
Grand Hotel Kaohsiung,,,,,,,,,,,,,,
凱撒大飯店,"143,353","55,509","198,862","183,512","8,613",0,"2,571","1,471",592,"1,815",203,85,"198,862",
Caesar Park Hotel Kenting,,,,,,,,,,,,,,
知本老爺大酒店,"62,713","33,326","96,039","82,049","4,682",0,0,"3,491",0,0,0,"5,817","96,039",
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,
太魯閣晶英酒店,"43,400","21,775","65,175","47,478","5,584",0,"3,020","1,035","3,781","3,315",451,511,"65,175",
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,
墾丁福華渡假飯店,"102,457","148,736","251,193","226,706","17,214",0,"1,387",780,"4,040","1,003",55,8,"251,193",
Howard Beach Resort Kenting,,,,,,,,,,,,,,
曾文.山芙蓉渡假大酒店,"13,202","73,242","86,444","61,069","25,257",0,9,66,41,2,0,0,"86,444",
The Hibiscus Resort,,,,,,,,,,,,,,
涵碧樓大飯店,"47,597","9,167","56,764","42,632","1,520",0,"3,549","4,643","2,811","1,120",455,34,"56,764",
The Lalu Sun Moon Lake,,,,,,,,,,,,,,
礁溪老爺大酒店,"91,436","38,123","129,559","114,192","9,227",0,"1,709","2,835","1,222",244,118,12,"129,559",
Hotel Royal Chiao-Hsi,,,,,,,,,,,,,,
日月潭雲品酒店,"55,563","70,092","125,655","108,525","9,255",0,782,"3,008","1,511",206,0,"2,368","125,655",
Fleur De Chine Hotel,,,,,,,,,,,,,,
日月行館,"11,756","9,180","20,936","19,784",946,0,24,98,46,18,0,20,"20,936",
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,
阿里山賓館,"8,444","4,255","12,699","8,824","2,001",0,297,706,564,193,80,34,"12,699",
Alishan House,,,,,,,,,,,,,,
龍谷大飯店,"9,830","34,183","44,013","41,671","2,319",0,0,3,20,0,0,0,"44,013",
Dragon Valley Hotel,,,,,,,,,,,,,,
南台灣觀光大飯店,"18,391","35,309","53,700","28,598","24,902",0,0,0,200,0,0,0,"53,700",
South Formosa Hotel,,,,,,,,,,,,,,
水沙蓮觀光大飯店,"3,532","4,440","7,972","6,403","1,043",0,20,17,342,87,38,22,"7,972",
El Dorado Hotel,,,,,,,,,,,,,,
名都觀光渡假大飯店,"1,380","46,339","47,719","9,798","37,795",0,12,0,0,114,0,0,"47,719",
Beau Max Resort Hotel,,,,,,,,,,,,,,
朝麗阿里山賓館,"6,879","4,984","11,863","7,576","2,562",0,295,468,575,214,115,58,"11,863",
Chaoli Alishan House,,,,,,,,,,,,,,
總計,"643,739","630,553","1,274,292","1,018,253","180,693",439,"14,201","23,570","17,303","8,998","1,639","9,196","1,274,292",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,桃竹苗地區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,TauHsiuMiao,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
桃園大飯店,"23,441","246,969","270,410","47,023","165,498","20,742",793,"7,583","16,847","1,230",161,"10,533","270,410",
Taoyuan Hotel,,,,,,,,,,,,,,
新竹老爺大酒店,"48,734","16,343","65,077","30,146","5,402",790,"8,977","7,602","5,976","5,336",134,714,"65,077",
Hotel Royal Hsinchu,,,,,,,,,,,,,,
新竹國賓大飯店,"56,345","12,704","69,049","36,939","3,728",0,"12,508","3,763","6,980","4,730",93,308,"69,049",
The Ambassador Hotel Hsinchu,,,,,,,,,,,,,,
尊爵天際大飯店,"21,392","105,365","126,757","6,406","40,950","9,516","5,268","2,458","51,648","3,338",184,"6,989","126,757",
Ｍonarch-Skyline Hotel,,,,,,,,,,,,,,
南方莊園,"21,325","36,175","57,500","37,068","2,213","1,664",245,202,"1,126",152,5,"14,825","57,500",
South Gardens Resort,,,,,,,,,,,,,,
新竹喜來登大飯店,"49,407","10,874","60,281","26,129","3,247",0,"17,009","2,538","5,836","4,098",166,"1,258","60,281",
Sheraton Hsinchu Hotel,,,,,,,,,,,,,,
台北諾富特華航桃園機場飯店,"46,704","82,993","129,697","38,861","9,014",0,"20,099","17,484","29,732","9,508","1,228","3,771","129,697",
Novotel Taipei Taoyuan International Airport,,,,,,,,,,,,,,
尊爵大飯店,"18,860","57,562","76,422","2,803","13,966",276,"3,929","3,352","3,459","1,714",539,"46,384","76,422",
Monarch Plaza Hotel,,,,,,,,,,,,,,
古華花園飯店,"58,680","33,745","92,425","23,677","23,286","1,229","8,477","10,692","10,541","3,214",923,"10,386","92,425",
Hotel Kuva Chateau,,,,,,,,,,,,,,
福容大飯店 桃園,"21,616","37,103","58,719","10,572","19,547",0,"2,058","3,610","8,254","1,702",130,"12,846","58,719",
Fullon Hotel Taoyuan,,,,,,,,,,,,,,
福容大飯店 林口,"37,463","34,267","71,730","10,724","30,175",0,"5,876","8,421","10,801","2,325",197,"3,211","71,730",
Fullon Hotel Linkou,,,,,,,,,,,,,,
豐邑尊榮飯店,"41,022","8,507","49,529","19,665","2,796",0,"14,706","2,175","5,605","3,463",140,979,"49,529",
Glory Hotel,,,,,,,,,,,,,,
苗栗兆品酒店,"25,952","42,735","68,687","34,243","21,813",0,"1,483","5,099","3,680","2,116",172,81,"68,687",
Miaoli Maison De Chine,,,,,,,,,,,,,,
總計,"470,941","725,342","1,196,283","324,256","341,635","34,217","101,428","74,979","160,485","42,926","4,072","112,285","1,196,283",
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2013/9/2,其他地區,,資料期間：,,2012年1月至2012年12月(Data for 2012/1~2012/12),,,,,,,,
,,Other,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國,大陸,華僑,北美,日本,亞洲,歐洲,澳洲,其他,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Chinese Overseas,North American,Japan,Asia(Excluding Jap.),Europe,Austrlia,Other,Total,
台南大飯店,"28,924","14,363","43,287","18,693","6,043",132,"1,953","11,630","2,969","1,004",166,697,"43,287",
