華王大飯店,"46,567","75,420","121,987","36,834","30,209",0,"1,366","25,082","23,770","3,485",99,"1,142","121,987",
Hotel Kingdom,,,,,,,,,,,,,,
華園大飯店,"24,275","98,371","122,646","67,723","38,970","1,404",489,"3,545","9,233",790,492,0,"122,646",
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,
高雄國賓大飯店,"85,210","121,433","206,643","90,109","44,769",0,"3,361","42,777","15,459","6,577",378,"3,213","206,643",
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,
漢來大飯店,"122,846","59,734","182,580","83,110","18,387","13,131","16,550","23,582","7,878","12,215","2,481","5,246","182,580",
Grand Hi-Lai Hotel,,,,,,,,,,,,,,
高雄福華大飯店,"94,941","41,390","136,331","51,744","14,944","4,402","5,745","28,361","8,512","20,367",565,"1,691","136,331",
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,
高雄金典酒店,"113,109","67,616","180,725","109,761","11,838",0,"7,446","14,417","25,100","9,581","1,570","1,012","180,725",
"The Splendor, Kaohsiung",,,,,,,,,,,,,,
寒軒國際大飯店,"68,169","67,972","136,141","60,258","35,085",0,"1,732","25,083","10,030","2,617",247,"1,089","136,141",
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,
麗尊大酒店,"47,952","21,997","69,949","41,262","12,424",0,"2,487","6,595","5,224","1,390",258,309,"69,949",
The Lees Hotel,,,,,,,,,,,,,,
福容大飯店 高雄,"1,454",961,"2,415","1,367",855,0,36,29,93,19,0,16,"2,415",
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,
全國大飯店,"52,842","46,476","99,318","34,695","15,275","1,059","2,399","30,491","11,546","2,514",215,"1,124","99,318",
Hotel National,,,,,,,,,,,,,,
通豪大飯店,"39,334","117,995","157,329","30,816","75,258","14,081","1,136","23,388","11,632",764,35,219,"157,329",
Plaza International Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"64,830","31,593","96,423","32,803","18,951",0,"13,709","8,752","6,012","12,772","1,831","1,593","96,423",
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,
台中福華大飯店,"35,347","36,539","71,886","31,380","9,072",0,"2,802","13,478","9,642","4,253",348,911,"71,886",
Howard Prince Hotel Taichung,,,,,,,,,,,,,,
台中金典酒店,"30,561","31,501","62,062","24,543","7,540",0,"1,211","3,003","2,734","1,011",174,"21,846","62,062",
The Splendor Hotel,,,,,,,,,,,,,,
裕元花園酒店,"54,319","16,972","71,291","43,216","3,986",202,"6,626","3,287","6,077","6,759",456,682,"71,291",
Windsor Hotel,,,,,,,,,,,,,,
花蓮亞士都飯店,"14,882","76,157","91,039","20,632","62,978","3,291",0,"3,677",327,91,0,43,"91,039",
Astar Hotel,,,,,,,,,,,,,,
統帥大飯店,"29,764","116,185","145,949","52,979","38,921","19,474",179,"33,026",435,935,0,0,"145,949",
Marshal Hotel,,,,,,,,,,,,,,
花蓮翰品酒店,"40,505","50,315","90,820","40,505","18,407","11,495",371,"17,129",282,33,0,"2,598","90,820",
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,
美侖大飯店,"72,089","128,685","200,774","123,924","36,614","5,458","1,179","28,638","4,392",202,289,78,"200,774",
Parkview Hotel,,,,,,,,,,,,,,
遠雄悅來大飯店,"114,175","72,680","186,855","180,350","3,334",0,177,248,"2,495",104,28,119,"186,855",
"Farglory Hotel, Hualien",,,,,,,,,,,,,,
陽明山中國麗緻大飯店,"9,513","5,418","14,931","13,351",294,281,209,228,380,141,47,0,"14,931",
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,
高雄圓山大飯店,"10,518","36,685","47,203","11,445","28,746",0,"1,067","4,604",779,257,42,263,"47,203",
Grand Hotel Kaohsiung,,,,,,,,,,,,,,
凱撒大飯店,"212,174","40,830","253,004","215,761","5,036","16,857","2,710","1,678","8,892","1,745",142,183,"253,004",
Caesar Park Hotel Kenting,,,,,,,,,,,,,,
知本老爺大酒店,"54,837","33,060","87,897","70,685","7,757",0,0,"5,263",0,0,0,"4,192","87,897",
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,
太魯閣晶英酒店,"28,424","11,412","39,836","32,679","2,712",225,"1,517",428,"1,195",798,184,98,"39,836",
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,
墾丁福華渡假飯店,"116,815","146,277","263,092","239,935","15,521",0,"1,146",541,"4,833",731,66,319,"263,092",
Howard Beach Resort Kenting,,,,,,,,,,,,,,
曾文.山芙蓉渡假大酒店,"13,435","59,340","72,775","60,688","11,429",0,3,15,403,1,0,236,"72,775",
The Hibiscus Resort,,,,,,,,,,,,,,
涵碧樓大飯店,"38,758","17,774","56,532","40,760","2,638",0,"3,772","5,655","2,198",926,474,109,"56,532",
The Lalu Sun Moon Lake,,,,,,,,,,,,,,
礁溪老爺大酒店,"81,171","41,768","122,939","109,426","6,824",0,"1,692","3,397","1,329",127,117,27,"122,939",
Hotel Royal Chiao-His,,,,,,,,,,,,,,
日月潭雲品酒店,"54,313","81,137","135,450","126,154","4,159",0,"1,057","2,503","1,163",262,0,152,"135,450",
Fleur De Chine Hotel,,,,,,,,,,,,,,
日月行館,"2,602","1,103","3,705","3,601",72,0,0,17,2,0,0,13,"3,705",
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,
阿里山賓館,"10,331","3,629","13,960","9,278","2,138",0,332,638,"1,142",335,63,34,"13,960",
Alishan House,,,,,,,,,,,,,,
龍谷大飯店,"45,517","45,604","91,121","89,128","1,980",0,0,13,0,0,0,0,"91,121",
Dragon Valley Hotel,,,,,,,,,,,,,,
南台灣大飯店,"22,510","33,302","55,812","44,780","10,626",0,0,6,250,0,0,150,"55,812",
South Formosa Hotel,,,,,,,,,,,,,,
水沙蓮觀光大飯店,"3,547","9,667","13,214","8,944","3,186",10,0,381,539,69,46,39,"13,214",
El Dorado Hotel,,,,,,,,,,,,,,
名都觀光渡假大飯店,"2,904","32,552","35,456","11,021","24,435",0,0,0,0,0,0,0,"35,456",
Beau Max Resort Hotel,,,,,,,,,,,,,,
桃園大飯店,"35,311","234,172","269,483","52,917","155,001","18,741",207,"10,633","25,729",152,122,"5,981","269,483",
Taoyuan Hotel,,,,,,,,,,,,,,
大溪別館,"17,823",73,"17,896","6,899","10,863",64,9,11,30,3,0,17,"17,896",
Ta Shee Resort Hotel,,,,,,,,,,,,,,
新竹老爺大酒店,"55,740","7,663","63,403","18,036","4,170",659,"12,015","15,617","6,670","5,343",144,749,"63,403",
Hotel Royal Hsinchu,,,,,,,,,,,,,,
新竹國賓大飯店,"56,984","8,295","65,279","24,062","3,024",0,"20,996","4,771","7,708","4,273",121,324,"65,279",
The Ambassador Hotel Hsinchu,,,,,,,,,,,,,,
尊爵天際大飯店,"19,666","60,474","80,140","4,493","27,822","4,266","3,936","2,853","24,083","3,801",226,"8,660","80,140",
Ｍonarch-Skyline Hotel,,,,,,,,,,,,,,
南方莊園,"17,149","30,009","47,158","36,354",654,"1,983",302,177,144,190,5,"7,349","47,158",
South Gardens Resort,,,,,,,,,,,,,,
新竹喜來登大飯店,"37,923","6,079","44,002","14,755","2,412",0,"14,691","2,411","5,082","3,279",279,"1,093","44,002",
Sheraton Hsinchu Hotel,,,,,,,,,,,,,,
台北諾富特華航桃園機場飯店,"47,459","77,474","124,933","25,300","16,800","2,779","10,953","17,723","37,176","8,428","2,019","3,755","124,933",
Novotel Taipei Taoyuan International Airport,,,,,,,,,,,,,,
尊爵大飯店,"20,345","52,421","72,766","2,244","6,269",375,"4,013","1,927","5,246","2,796",271,"49,625","72,766",
Monarch Plaza Hotel,,,,,,,,,,,,,,
新竹福華大飯店,"30,247","3,698","33,945","6,431","2,171",0,"2,275","16,512","4,813","1,599",58,86,"33,945",
Howard Plaza Hotel Hsinchu,,,,,,,,,,,,,,
古華花園飯店,"32,755","29,497","62,252","15,219","19,608",379,"6,973","3,332","7,204","3,656",965,"4,916","62,252",
Hotel Kuva Chateau,,,,,,,,,,,,,,
福容大飯店 桃園,"28,701","20,313","49,014","10,732","19,602",0,"2,315","4,384","5,775","1,785",298,"4,123","49,014",
Fullon Hotel Taoyuan,,,,,,,,,,,,,,
福容大飯店 林口,"44,696","14,456","59,152","9,140","13,061","3,264","4,498","15,565","8,965","2,722",639,"1,298","59,152",
Fullon Hotel Linkou,,,,,,,,,,,,,,
苗栗兆品酒店,"20,033","40,636","60,669","18,265","28,309",0,"1,313","5,688","5,650","1,217",218,9,"60,669",
Miaoli Maison De Chine,,,,,,,,,,,,,,
台南大飯店,"32,823","21,085","53,908","14,720","16,823",146,844,"17,900","1,828","1,117",131,399,"53,908",
Hotel Tainan,,,,,,,,,,,,,,
娜路彎大酒店,"45,688","120,285","165,973","65,418","81,654",0,"5,444","4,176","5,621",165,0,"3,495","165,973",
Formosan Naruwan Hotel & Resort Taitung,,,,,,,,,,,,,,
大億麗緻酒店,"77,578","26,998","104,576","53,672","6,690",0,"11,546","12,026","11,231","7,055",750,"1,606","104,576",
Tayih Landis Tainan,,,,,,,,,,,,,,
台糖長榮酒店(台南),"58,679","33,878","92,557","65,640","14,840",0,"2,868","4,437","3,074","1,407",154,137,"92,557",
Evergreen Plaza Hotel(Tainan),,,,,,,,,,,,,,
耐斯王子大飯店,"34,461","72,182","106,643","52,503","43,715",0,"1,983","2,805","3,857","1,241",169,370,"106,643",
Nice Prince Hotel,,,,,,,,,,,,,,
高雄義大皇冠假日飯店,"51,948","55,542","107,490","90,851","10,792",0,569,567,"3,915",363,98,335,"107,490",
Crowne Plaza Kaohsiung E-DA World,,,,,,,,,,,,,,
蘭城晶英酒店,"40,608","46,744","87,352","85,149",292,0,341,330,804,328,60,48,"87,352",
Silks Place Yilan,,,,,,,,,,,,,,
長榮鳳凰酒店(礁溪),"41,504","34,205","75,709","70,416","1,668",0,357,588,"2,335",190,58,97,"75,709",
Evergreen Resort Hotel(Jiaosi),,,,,,,,,,,,,,
香格里拉台南遠東國際大飯店,"97,795","31,016","128,811","77,912","14,013",0,"13,662","6,785","7,475","6,097","1,324","1,543","128,811",
"Shangri-La's Far Eastern Plaza Hotel,Tainan",,,,,,,,,,,,,,
幼獅大飯店,"1,488",977,"2,465","2,454",4,0,0,7,0,0,0,0,"2,465",
Lion Hotel,,,,,,,,,,,,,,
山泉大飯店,"18,430","65,109","83,539","60,951","12,575",25,473,628,"4,574",0,0,"4,313","83,539",
Sun Spring Resort,,,,,,,,,,,,,,
寶華觀光旅館,"4,422","9,055","13,477","13,176",125,11,28,46,79,12,0,0,"13,477",
Bowa Hotel,,,,,,,,,,,,,,
遠百企業觀光旅館,286,0,286,286,0,0,0,0,0,0,0,0,286,
Far Eastem Geant Tourist Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(基隆),"21,709","51,073","72,782","45,540","10,428",154,308,"3,529","11,073",252,33,"1,465","72,782",
Evergreen Laurel Hotel (Keelung),,,,,,,,,,,,,,
福朋喜來登飯店,"31,682","4,934","36,616","15,295","2,585",0,"6,905","2,592","5,002","2,596",360,"1,281","36,616",
"Four Points by Sheraton Chung Ho, Taipei",,,,,,,,,,,,,,
麗景四季飯店,"8,442","2,673","11,115","6,234",579,14,951,589,"1,120",881,119,628,"11,115",
Lake Hotel,,,,,,,,,,,,,,
美麗春天大飯店,"3,146","7,184","10,330","2,472","6,749",106,111,136,374,116,132,134,"10,330",
Beautiful Hotel,,,,,,,,,,,,,,
碧特弗大飯店,"7,754","5,703","13,457","5,819","3,237",539,808,582,742,563,640,527,"13,457",
Beautiful Hotel,,,,,,,,,,,,,,
總計,"4,864,391","4,849,603","9,713,994","3,771,600","1,851,332","288,330","540,895","1,570,386","994,607","321,798","63,522","311,524","9,713,994",
Total,,,,,,,,,,,,,,
