,小計,"526,588",59.37%,"4,431","2,333,251,073","1,330,760,264","4,092,836,890","8,037","9,427","4,106","7,569","29,139",,
,SubTotal,,,,,,,,,,,,,
桃竹苗地區,國際,"483,991",67.78%,"2,411","1,166,874,512","1,353,344,472","2,938,307,728","6,211","8,344","2,862","2,372","19,789",,
TauHsiuMiao,Internation,,,,,,,,,,,,,
桃竹苗地區,一般,"262,799",54.38%,"2,226","585,001,762","619,959,212","1,299,661,944","2,653","3,965","1,147","1,102","8,867",,
TauHsiuMiao,Standard,,,,,,,,,,,,,
,小計,"746,790",62.37%,"2,346","1,751,876,274","1,973,303,684","4,237,969,672","8,864","12,309","4,009","3,474","28,656",,
,SubTotal,,,,,,,,,,,,,
其他地區,國際,"625,153",62.72%,"3,282","2,051,890,412","2,243,893,849","4,806,255,612","9,025","13,943","6,109","2,854","31,931",,
Other,Internation,,,,,,,,,,,,,
其他地區,一般,"141,036",54.28%,"2,195","309,531,937","130,044,289","495,736,845","1,614","1,015",815,302,"3,746",,
Other,Standard,,,,,,,,,,,,,
,小計,"766,189",60.97%,"3,082","2,361,422,349","2,373,938,138","5,301,992,457","10,639","14,958","6,924","3,156","35,677",,
,SubTotal,,,,,,,,,,,,,
,總計,"6,286,741",68.11%,"3,279","20,616,854,286","23,116,438,065","50,105,740,964","89,610","131,153","45,189","31,682","297,634",,
,Total,,,,,,,,,,,,,
,,,,,,,,,,,,,,
類別,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Kind,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
國際,"244,938","5,179,816",69.52%,"3,447","17,854,321,680","20,448,253,293","43,928,167,899","75,202","114,427","39,061","27,450","256,140",,
Internation,,,,,,,,,,,,,,
一般,"58,491","1,106,925",62.20%,"2,496","2,762,532,606","2,668,184,772","6,177,573,065","14,408","16,726","6,128","4,232","41,494",,
Standard,,,,,,,,,,,,,,
小計,"303,429","6,286,741",68.11%,"3,279","20,616,854,286","23,116,438,065","50,105,740,964","89,610","131,153","45,189","31,682","297,634",,
SubTotal,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,台北地區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,Taipei,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
圓山大飯店,"5,848","123,465",69.41%,"3,517","434,268,942","637,472,774","1,359,916,058","2,344","3,143","1,534","1,180","8,201",,
The Grand Hotel,,,,,,,,,,,,,,
國賓大飯店,"5,064","118,695",77.06%,"3,672","435,867,010","895,921,777","1,444,184,784","1,450","3,177",409,646,"5,682",,
The Ambassador Hotel,,,,,,,,,,,,,,
台北華國大飯店,"3,456","86,771",82.54%,"2,660","230,830,787","178,979,893","438,752,538","1,026","1,192",94,608,"2,920",,
Imperial Hotel Taipei,,,,,,,,,,,,,,
華泰王子大飯店,"2,531","65,271",84.82%,"3,089","201,638,156","142,336,917","371,443,126",939,927,832,136,"2,834",,
Gloria Prince Hotel,,,,,,,,,,,,,,
國王大飯店,"1,176","20,103",56.20%,"1,622","32,611,806","8,841,974","42,720,693",397,132,249,0,778,,
Emperor Hotel,,,,,,,,,,,,,,
豪景大酒店,"2,281","58,008",83.63%,"1,985","115,131,088","42,221,893","160,767,028",579,265,178,0,"1,022",,
Hotel Riverview Taipei,,,,,,,,,,,,,,
台北凱撒大飯店,"4,872","138,763",93.64%,"3,124","433,512,776","245,576,636","745,727,000",815,"1,111",274,527,"2,727",,
Caesar Park Hotel Taipei,,,,,,,,,,,,,,
康華大飯店,"2,580","54,111",68.95%,"2,409","130,335,189","148,865,292","295,410,863",674,"1,032",452,0,"2,158",,
Golden China Hotel,,,,,,,,,,,,,,
神旺大飯店,"3,216","82,398",84.23%,"3,270","269,416,311","426,763,327","757,605,078","1,035","2,519",807,0,"4,361",,
San Want Hotel,,,,,,,,,,,,,,
兄弟大飯店,"3,000","75,373",82.60%,"2,791","210,349,532","479,838,086","747,478,199","1,320","3,540",864,216,"5,940",,
Brother Hotel,,,,,,,,,,,,,,
三德大飯店,"3,444","76,223",72.76%,"2,377","181,163,446","114,929,878","315,388,542",916,775,431,317,"2,439",,
Santos Hotel,,,,,,,,,,,,,,
亞都麗緻大飯店,"2,508","59,574",78.09%,"3,860","229,955,236","209,820,062","498,921,589",833,"1,562",470,464,"3,329",,
The Landis Taipei Hotel,,,,,,,,,,,,,,
國聯大飯店,"2,916","58,871",66.37%,"2,478","145,864,775","39,190,681","207,029,161",792,435,60,423,"1,710",,
United Hotel,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,"8,256","182,551",72.69%,"5,035","919,203,485","1,366,721,193","2,559,432,961","2,869","5,531","1,872",587,"10,859",,
Sheraton Taipei Hotel,,,,,,,,,,,,,,
老爺大酒店,"2,424","63,714",86.42%,"4,355","277,465,344","225,912,263","582,867,029",866,"1,585",311,499,"3,261",,
Hotel Royal Taipei,,,,,,,,,,,,,,
福華大飯店,"6,870","145,489",69.70%,"3,822","556,033,000","552,054,000","1,354,122,000","2,965","4,285","1,003","1,009","9,262",,
Howard Plaza Hotel,,,,,,,,,,,,,,
台北君悅大飯店,"10,224","228,470",73.47%,"5,015","1,145,867,913","994,895,936","2,446,115,843","1,882","4,141","1,958",830,"8,811",,
Grand Hyatt Taipei,,,,,,,,,,,,,,
晶華酒店,"6,456","154,661",78.76%,"5,088","786,920,048","1,441,934,032","2,885,932,223","2,742","5,670","1,805",239,"10,456",,
The Regent Taipei,,,,,,,,,,,,,,
西華大飯店,"4,116","88,409",70.62%,"4,734","418,513,561","342,598,051","870,533,116","1,682","2,556",625,723,"5,586",,
The Sherwood Hotel Taipei,,,,,,,,,,,,,,
遠東國際大飯店,"5,040","107,630",70.21%,"6,159","662,886,591","816,743,371","1,712,157,902","2,812","3,367",850,"1,040","8,069",,
Far Eastern Plaza Hotel (Taipei),,,,,,,,,,,,,,
六福皇宮,"3,074","71,148",76.15%,"5,406","384,632,180","731,129,037","1,262,801,729","1,601","3,827",991,0,"6,419",,
The Westin Taipei,,,,,,,,,,,,,,
美麗信花園酒店,"2,436","64,706",87.33%,"2,445","158,191,402","74,461,185","316,870,125",986,593,392,0,"1,971",,
Miramar Garden Taipei,,,,,,,,,,,,,,
台北W飯店,"4,050","73,940",59.66%,"7,246","535,768,938","494,331,083","1,201,134,020","1,638","2,345","1,098",0,"5,081",,
W Taipei,,,,,,,,,,,,,,
台北寒舍艾美酒店,"1,920","43,926",75.22%,"7,097","311,736,299","699,056,684","1,122,791,557",992,"3,101",951,208,"5,252",,
Le Meridien Taipei Hotel,,,,,,,,,,,,,,
亞士都飯店,480,"10,029",68.69%,"2,252","22,586,097",0,"22,586,107",118,20,84,0,222,,
Astar Hotel,,,,,,,,,,,,,,
第一大飯店,"2,112","54,957",85.55%,"1,676","92,124,634","59,716,784","345,139,611",182,0,163,151,496,,
First Hotel,,,,,,,,,,,,,,
六福客棧,"2,700","74,947",91.26%,"1,675","125,527,673","104,289,913","242,807,943",614,"1,080",159,235,"2,088",,
The Leofoo Hotel,,,,,,,,,,,,,,
帝后大飯店,816,"16,271",65.56%,"1,680","27,331,493","822,017","28,153,510",192,48,48,0,288,,
Empress Hotel,,,,,,,,,,,,,,
華華大飯店,"1,344","29,032",71.02%,"1,786","51,840,715",0,"53,783,841",288,0,240,154,682,,
Hotel Flowers,,,,,,,,,,,,,,
歐華酒店,"1,344","27,263",66.69%,"2,969","80,954,066","73,811,889","173,513,679",562,474,370,0,"1,406",,
The Riviera Hotel,,,,,,,,,,,,,,
慶泰大飯店,"1,800","47,512",86.78%,"2,690","127,797,494","88,080,021","224,508,882",441,637,323,168,"1,569",,
Gala Hotel,,,,,,,,,,,,,,
天成大飯店,"2,712","75,253",91.23%,"2,351","176,954,009","237,596,810","463,412,651",756,204,120,84,"1,164",,
Cosmos Hotel,,,,,,,,,,,,,,
台北君品大酒店,"3,432","58,031",55.59%,"4,144","240,501,823","329,393,713","643,906,434","1,214","2,142",899,28,"4,283",,
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,
首都大飯店,"1,536","35,316",75.59%,"3,792","133,920,771","63,083,239","210,688,010",365,642,76,88,"1,171",,
Capital Hotel,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,856,"8,966",34.46%,"8,147","73,041,906","124,708,128","253,372,779","1,520",763,300,177,"2,760",,
Radium-Kagaya,,,,,,,,,,,,,,
福容大飯店 台北,"1,440","30,708",70.11%,"3,724","114,363,109","149,940,254","289,694,306",444,967,102,105,"1,618",,
The Fullon Hotel Taipei,,,,,,,,,,,,,,
台北花園大酒店,"2,892","81,377",92.51%,"2,246","182,786,720","244,553,898","468,014,360",872,"1,291",218,317,"2,698",,
Taipei Garden Hotel,,,,,,,,,,,,,,
北投麗禧溫泉酒店,594,"4,019",22.14%,"7,381","29,665,974","35,593,205","84,180,246",528,443,110,188,"1,269",,
Grand View Resort,,,,,,,,,,,,,,
總計,"121,816","2,795,951",75.45%,"3,823","10,687,560,299","12,822,185,896","27,203,865,523","42,251","65,522","21,722","11,347","140,842",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,高雄地區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,Kaohsiung,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
華王大飯店,"3,564","67,548",62.31%,"1,678","113,312,784","139,246,216","259,992,907",595,763,556,36,"1,950",,
Hotel Kingdom,,,,,,,,,,,,,,
華園大飯店,"3,228","52,130",53.09%,"2,174","113,317,544","96,143,429","217,115,924",504,499,318,0,"1,321",,
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,
高雄國賓大飯店,"5,436","122,356",74.00%,"2,095","256,377,818","384,770,055","670,693,116","1,659","2,053",233,489,"4,434",,
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,
漢來大飯店,"6,480","144,005",73.06%,"3,033","436,778,139","813,617,605","1,646,030,127","2,073","5,036",95,"1,795","8,999",,
Grand Hi-Lai Hotel,,,,,,,,,,,,,,
高雄福華大飯店,"3,396","76,986",74.53%,"2,120","163,224,000","235,567,000","448,615,000","1,026","1,141",442,346,"2,955",,
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,
高雄金典酒店,"7,020","144,443",67.65%,"2,833","409,206,737","448,919,479","963,579,279","1,585","2,942","1,933",0,"6,460",,
"The Splendor, Kaohsiung",,,,,,,,,,,,,,
寒軒國際大飯店,"4,560","93,956",67.74%,"1,933","181,626,821","298,902,400","501,834,065","1,305","1,623",478,251,"3,657",,
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,
麗尊大酒店,"2,376","50,469",69.83%,"2,272","114,682,686","192,542,557","314,573,362",576,"1,175",328,60,"2,139",,
The Lees Hotel,,,,,,,,,,,,,,
福容大飯店 高雄,"2,450","27,310",36.71%,"3,131","85,496,329","24,524,440","111,567,408",510,508,64,98,"1,180",,
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,
總計,"38,510","779,203",66.53%,"2,405","1,874,022,858","2,634,233,181","5,134,001,188","9,833","15,740","4,447","3,075","33,095",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,台中地區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,Taichung,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
全國大飯店,"3,416","64,626",62.21%,"1,864","120,484,948","263,834,635","422,640,097",712,"1,511",62,566,"2,851",,
Hotel National,,,,,,,,,,,,,,
通豪大飯店,"2,736","63,459",76.25%,"1,737","110,229,630","129,867,083","252,756,159",739,"1,023",398,130,"2,290",,
Plaza International Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"4,248","94,031",72.77%,"2,540","238,820,834","306,966,625","618,171,300",912,"1,445",693,0,"3,050",,
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,
台中福華大飯店,"1,860","37,990",67.15%,"2,669","101,390,122","169,531,270","308,447,665",545,"1,312",345,246,"2,448",,
Howard Prince Hotel Taichung,,,,,,,,,,,,,,
台中金典酒店,"2,664","58,985",72.79%,"2,414","142,394,528","287,692,994","629,441,712","1,984","1,512",850,220,"4,566",,
The Splendor Hotel,,,,,,,,,,,,,,
裕元花園酒店,"1,788","44,162",81.20%,"3,282","144,929,520","279,251,993","474,189,249",709,"1,557",254,499,"3,019",,
Windsor Hotel,,,,,,,,,,,,,,
總計,"16,712","363,253",71.46%,"2,363","858,249,582","1,437,144,600","2,705,646,182","5,601","8,360","2,602","1,661","18,224",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,花蓮地區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,Hualien,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
花蓮亞士都飯店,"2,004","38,261",62.77%,"1,679","64,250,993","11,903,210","76,776,131",269,144,94,0,507,,
Astar Hotel,,,,,,,,,,,,,,
統帥大飯店,"3,240","60,179",61.06%,"1,538","92,537,535","80,494,800","176,639,922",416,908,315,83,"1,722",,
Marshal Hotel,,,,,,,,,,,,,,
花蓮翰品酒店,"2,532","47,828",62.10%,"1,714","81,965,816","124,686,086","214,536,843",611,779,368,0,"1,758",,
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,
美侖大飯店,"4,116","89,658",71.61%,"2,462","220,732,174","163,696,020","405,642,818","1,128","1,555",148,739,"3,570",,
Parkview Hotel,,,,,,,,,,,,,,
遠雄悅來大飯店,"4,692","72,841",51.04%,"3,995","290,985,333","164,092,186","555,833,338","1,961","1,451",454,578,"4,444",,
"Farglory Hotel, Hualien",,,,,,,,,,,,,,
總計,"16,584","308,767",61.21%,"2,431","750,471,851","544,872,302","1,429,429,052","4,385","4,837","1,379","1,400","12,001",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,風景區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,Scenic Area,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
陽明山中國麗緻大飯店,564,"7,758",45.22%,"4,338","33,651,068","27,589,772","93,358,434",137,159,103,213,612,,
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,
高雄圓山大飯店,"1,284","21,255",54.42%,"1,732","36,814,179","136,403,146","195,014,764",411,"1,239",300,702,"2,652",,
Grand Hotel Kaohsiung,,,,,,,,,,,,,,
凱撒大飯店,"3,048","77,831",83.95%,"5,210","405,481,621","149,719,524","584,045,529","1,061","1,029",239,837,"3,166",,
Caesar Park Hotel Kenting,,,,,,,,,,,,,,
知本老爺大酒店,"2,184","40,129",60.41%,"3,908","156,817,773","85,812,927","282,281,626",532,587,505,794,"2,418",,
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,
太魯閣晶英酒店,"1,920","31,185",53.40%,"2,921","91,093,025","63,458,198","180,326,004",664,413,350,364,"1,791",,
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,
墾丁福華渡假飯店,"4,860","103,240",69.84%,"3,089","318,865,341","135,375,535","485,790,838","1,200",898,0,"1,565","3,663",,
Howard Beach Resort Kenting,,,,,,,,,,,,,,
曾文.山芙蓉渡假大酒店,"2,412","31,276",42.63%,"1,562","48,852,394","31,624,274","83,926,072",287,313,22,259,881,,
The Hibiscus Resort,,,,,,,,,,,,,,
涵碧樓大飯店,"1,152","28,728",81.99%,"10,355","297,475,641","117,324,311","483,577,682",642,970,290,868,"2,770",,
The Lalu Sun Moon Lake,,,,,,,,,,,,,,
礁溪老爺大酒店,"2,316","49,630",70.45%,"6,955","345,172,235","221,196,763","638,546,938",816,"1,240",939,578,"3,573",,
Hotel Royal Chiao-Hsi,,,,,,,,,,,,,,
日月潭雲品酒店,"2,532","50,923",66.12%,"7,098","361,451,393","205,113,555","625,047,763","1,081","1,263",587,262,"3,193",,
Fleur De Chine Hotel,,,,,,,,,,,,,,
日月行館,"1,104","6,696",19.94%,"11,858","79,399,829","54,327,292","148,265,980",380,346,135,591,"1,452",,
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,
阿里山賓館,420,"7,284",57.02%,"5,174","37,690,640","21,059,509","65,596,385",169,176,202,112,659,,
Alishan House,,,,,,,,,,,,,,
龍谷大飯店,"2,268","23,055",33.42%,"1,809","41,705,834","19,937,906","65,845,872",171,132,107,111,521,,
Dragon Valley Hotel,,,,,,,,,,,,,,
南台灣大飯店,"1,260","20,277",52.91%,"1,536","31,135,826","12,479,615","60,655,102",168,94,132,237,631,,
South Formosa Hotel,,,,,,,,,,,,,,
水沙蓮觀光大飯店,648,"3,789",19.22%,"2,042","7,737,904","1,784,543","9,522,447",29,24,12,12,77,,
El Dorado Hotel,,,,,,,,,,,,,,
名都觀光渡假大飯店,"1,188","23,532",65.12%,"1,696","39,906,370","47,553,394","91,035,454",289,544,183,64,"1,080",,
Beau Max Resort Hotel,,,,,,,,,,,,,,
總計,"29,160","526,588",59.37%,"4,431","2,333,251,073","1,330,760,264","4,092,836,890","8,037","9,427","4,106","7,569","29,139",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,桃竹苗地區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,TauHsiuMiao,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
桃園大飯店,"4,656","129,492",91.44%,"1,143","148,014,576","71,757,341","253,096,648",880,605,329,95,"1,909",,
Taoyuan Hotel,,,,,,,,,,,,,,
新竹老爺大酒店,"2,496","45,552",60.00%,"2,938","133,842,595","134,180,920","286,417,942",587,"1,053",668,190,"2,498",,
Hotel Royal Hsinchu,,,,,,,,,,,,,,
新竹國賓大飯店,"3,084","50,980",54.35%,"3,616","184,355,678","363,085,390","708,934,190","1,319","2,276",436,149,"4,180",,
The Ambassador Hotel Hsinchu,,,,,,,,,,,,,,
尊爵天際大飯店,"3,000","63,115",69.17%,"2,261","142,688,919","143,191,681","307,806,986",502,769,342,246,"1,859",,
Ｍonarch-Skyline Hotel,,,,,,,,,,,,,,
南方莊園,"1,332","19,360",47.78%,"4,215","81,594,133","137,780,549","270,555,001",395,809,411,288,"1,903",,
South Gardens Resort,,,,,,,,,,,,,,
新竹喜來登大飯店,"4,632","71,572",50.80%,"3,440","246,180,499","362,105,015","698,896,502","1,544","1,626",363,947,"4,480",,
Sheraton Hsinchu Hotel,,,,,,,,,,,,,,
台北諾富特華航桃園機場飯店,"4,276","103,920",79.89%,"2,215","230,198,112","141,243,576","412,600,459",984,"1,206",313,457,"2,960",,
Novotel Taipei Taoyuan International Airport,,,,,,,,,,,,,,
尊爵大飯店,"2,772","60,400",71.64%,"2,104","127,056,946","227,989,735","383,329,070",552,"1,170",459,379,"2,560",,
Monarch Plaza Hotel,,,,,,,,,,,,,,
新竹福華大飯店,"1,109","21,433",63.70%,"2,228","47,756,490","31,079,525","84,278,701",246,260,141,72,719,,
Howard Plaza Hotel Hsinchu,,,,,,,,,,,,,,
古華花園飯店,"2,880","63,305",72.27%,"2,095","132,594,994","171,472,192","337,928,003",710,"1,251",104,275,"2,340",,
Hotel Kuva Chateau,,,,,,,,,,,,,,
福容大飯店 桃園,"2,184","40,681",61.24%,"2,349","95,568,243","60,570,043","167,454,112",228,480,48,96,852,,
Fullon Hotel Taoyuan,,,,,,,,,,,,,,
福容大飯店 林口,"1,788","44,647",82.09%,"2,590","115,616,605","64,880,512","187,048,690",348,351,141,60,900,,
Fullon Hotel Linkou,,,,,,,,,,,,,,
豐邑尊榮飯店,"3,840","5,692",4.84%,"3,291","18,732,938",0,"20,606,232",246,12,24,220,502,,
Glory Hotel,,,,,,,,,,,,,,
苗栗兆品酒店,"1,296","26,641",67.58%,"1,790","47,675,546","63,967,205","119,017,136",323,441,230,0,994,,
Miaoli Maison De Chine,,,,,,,,,,,,,,
總計,"39,345","746,790",62.37%,"2,346","1,751,876,274","1,973,303,684","4,237,969,672","8,864","12,309","4,009","3,474","28,656",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2012/2/7,其他地區,,資料期間：,,2011年1月至2011年12月(Data for 2011/1~2011/12),,,,,,,,
,,Other,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
台南大飯店,"1,824","29,989",54.05%,"1,664","49,898,178","154,147,508","234,389,346",477,"1,226",551,0,"2,254",,
Hotel Tainan,,,,,,,,,,,,,,
娜路彎大酒店,"3,312","70,362",69.85%,"2,899","203,955,592","99,137,329","317,527,732",653,583,431,427,"2,094",,
Formosan Naruwan Hotel & Resort Taitung,,,,,,,,,,,,,,
大億麗緻酒店,"3,780","65,088",56.61%,"3,016","196,324,444","327,508,799","576,738,478","1,057","2,163",744,0,"3,964",,
Tayih Landis Tainan,,,,,,,,,,,,,,
台糖長榮酒店(台南),"2,364","51,989",72.30%,"2,455","127,625,977","291,605,406","432,702,840",761,912,238,201,"2,112",,
Evergreen Plaza Hotel(Tainan),,,,,,,,,,,,,,
耐斯王子大飯店,"2,940","55,238",61.77%,"2,578","142,409,923","178,331,475","338,996,548",771,"1,093",380,200,"2,444",,
Nice Prince Hotel,,,,,,,,,,,,,,
高雄義大皇冠假日飯店,"7,872","150,931",63.03%,"3,513","530,237,001","398,135,192","1,020,228,882","1,185","2,889","1,745",592,"6,411",,
Crowne Plaza Kaohsiung E-DA World,,,,,,,,,,,,,,
蘭城晶英酒店,"2,316","41,099",58.34%,"3,761","154,563,000","211,006,617","432,680,865",841,"1,256",325,242,"2,664",,
Silks Place Yilan,,,,,,,,,,,,,,
長榮鳳凰酒店(礁溪),"2,772","53,582",63.55%,"5,550","297,389,038","204,964,888","621,435,731","1,174","1,058",681,569,"3,482",,
