,SubTotal,,,,,,,,,,,,,
桃竹苗地區,國際,"538,234",75.29%,"2,557","1,376,245,702","1,410,150,794","3,235,752,471","6,546","8,936","2,991","2,012","20,485",,
TauHsiuMiao,Internation,,,,,,,,,,,,,
桃竹苗地區,一般,"266,364",56.10%,"2,386","635,603,474","637,777,444","1,365,334,745","2,576","4,530","1,035","1,119","9,260",,
TauHsiuMiao,Standard,,,,,,,,,,,,,
,小計,"804,598",67.63%,"2,500","2,011,849,176","2,047,928,238","4,601,087,216","9,122","13,466","4,026","3,131","29,745",,
,SubTotal,,,,,,,,,,,,,
其他地區,國際,"676,623",64.65%,"3,616","2,446,690,389","2,603,076,863","5,721,005,277","9,962","15,515","6,333","3,784","35,594",,
Other,Internation,,,,,,,,,,,,,
其他地區,一般,"185,644",58.46%,"2,287","424,556,170","177,920,713","662,396,648","2,106","1,621","1,033",316,"5,076",,
Other,Standard,,,,,,,,,,,,,
,小計,"862,267",63.21%,"3,330","2,871,246,559","2,780,997,576","6,383,401,925","12,068","17,136","7,366","4,100","40,670",,
,SubTotal,,,,,,,,,,,,,
,總計,"6,487,870",69.28%,"3,621","23,489,588,974","24,297,975,029","55,088,699,217","91,691","137,527","46,587","35,207","311,012",,
,Total,,,,,,,,,,,,,
,,,,,,,,,,,,,,
類別,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Kind,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
國際,"243,066","5,251,178",71.02%,"3,821","20,065,617,778","20,960,646,401","47,512,093,128","76,589","118,456","40,024","30,413","265,482",,
Internation,,,,,,,,,,,,,,
一般,"64,785","1,236,692",62.76%,"2,769","3,423,971,196","3,337,328,628","7,576,606,089","15,102","19,071","6,563","4,794","45,530",,
Standard,,,,,,,,,,,,,,
小計,"307,851","6,487,870",69.28%,"3,621","23,489,588,974","24,297,975,029","55,088,699,217","91,691","137,527","46,587","35,207","311,012",,
SubTotal,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,臺北地區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,Taipei,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
圓山大飯店,"5,234","99,089",62.31%,"3,887","385,190,290","569,458,727","1,114,881,214","2,340","2,533","1,497",759,"7,129",,
The Grand Hotel,,,,,,,,,,,,,,
國賓大飯店,"5,064","124,792",81.02%,"4,006","499,926,516","1,012,435,978","1,628,448,405","1,490","3,448",466,605,"6,009",,
The Ambassador Hotel,,,,,,,,,,,,,,
台北華國大飯店,"3,912","100,546",84.50%,"2,715","272,967,337","145,943,635","456,608,388","1,053",797,50,544,"2,444",,
Imperial Hotel Taipei,,,,,,,,,,,,,,
華泰王子大飯店,"2,524","62,526",81.47%,"3,287","205,518,889","127,492,392","358,158,781",951,"1,013",860,125,"2,949",,
Gloria Prince Hotel,,,,,,,,,,,,,,
國王大飯店,"1,176","25,627",71.64%,"1,643","42,108,278","9,514,595","53,307,316",396,132,240,0,768,,
Emperor Hotel,,,,,,,,,,,,,,
豪景大酒店,"2,381","60,950",84.16%,"2,123","129,399,947","38,616,980","171,368,635",643,293,227,0,"1,163",,
Hotel Riverview Taipei,,,,,,,,,,,,,,
台北凱撒大飯店,"5,736","157,485",90.26%,"3,520","554,368,115","245,344,287","868,267,259",879,"1,090",262,538,"2,769",,
Caesar Park Hotel Taipei,,,,,,,,,,,,,,
康華大飯店,"2,580","60,504",77.10%,"2,745","166,059,830","143,078,652","323,340,736",708,"1,068",455,0,"2,231",,
Golden China Hotel,,,,,,,,,,,,,,
神旺大飯店,"3,216","90,955",92.98%,"3,215","292,375,134","387,384,366","739,002,520","1,082","2,670",806,0,"4,558",,
San Want Hotel,,,,,,,,,,,,,,
兄弟大飯店,"3,000","74,427",81.56%,"2,947","219,356,868","458,055,001","724,991,013","1,320","3,540",864,156,"5,880",,
Brother Hotel,,,,,,,,,,,,,,
三德大飯店,"3,444","80,972",77.30%,"2,614","211,637,669","114,442,978","340,936,294",929,757,419,317,"2,422",,
Santos Hotel,,,,,,,,,,,,,,
亞都麗緻大飯店,"2,508","64,945",85.13%,"4,254","276,291,114","212,030,280","560,305,801",896,"1,750",369,528,"3,543",,
The Landis Taipei Hotel,,,,,,,,,,,,,,
國聯大飯店,"2,916","61,858",69.74%,"2,636","163,073,585","43,246,001","229,961,028",777,410,60,460,"1,707",,
United Hotel,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,"8,256","175,106",69.73%,"6,092","1,066,684,622","1,451,758,070","2,813,719,414","2,817","5,466","2,066",580,"10,929",,
Sheraton Taipei Hotel,,,,,,,,,,,,,,
老爺大酒店,"2,424","66,218",89.81%,"4,690","310,583,787","265,882,297","660,385,532",889,"1,648",288,564,"3,389",,
Hotel Royal Taipei,,,,,,,,,,,,,,
福華大飯店,"7,272","155,472",70.29%,"4,031","626,702,000","588,877,000","1,451,519,000","3,086","4,560",961,"1,012","9,619",,
Howard Plaza Hotel,,,,,,,,,,,,,,
台北君悅酒店,"5,689","117,468",67.79%,"7,144","839,182,168","853,906,865","1,917,871,225","1,764","4,016","2,107",891,"8,778",,
Grand Hyatt Taipei,,,,,,,,,,,,,,
晶華酒店,"6,456","149,522",76.14%,"5,708","853,533,122","1,564,775,682","3,153,359,626","2,943","6,195","1,899",264,"11,301",,
The Regent Taipei,,,,,,,,,,,,,,
西華大飯店,"4,116","89,995",71.88%,"5,614","505,244,283","337,179,654","956,268,431","1,737","2,677",637,690,"5,741",,
The Sherwood Hotel Taipei,,,,,,,,,,,,,,
遠東國際大飯店,"5,040","88,776",57.91%,"6,951","617,107,764","758,751,095","1,597,077,254","2,395","3,227",803,"1,000","7,425",,
Far Eastern Plaza Hotel (Taipei),,,,,,,,,,,,,,
六福皇宮,"3,456","72,405",68.88%,"6,226","450,818,757","688,868,418","1,292,908,897","1,661","4,536","1,222",0,"7,419",,
The Westin Taipei,,,,,,,,,,,,,,
美麗信花園酒店,"2,436","63,278",85.40%,"2,307","145,957,021","83,596,545","324,818,837",972,639,419,0,"2,030",,
Miramar Garden Taipei,,,,,,,,,,,,,,
台北W飯店,"4,860","118,681",80.28%,"9,539","1,132,113,045","749,606,506","2,115,670,871","2,126","2,633","1,418",0,"6,177",,
W Taipei,,,,,,,,,,,,,,
台北寒舍艾美酒店,"1,920","45,869",78.54%,"9,538","437,483,751","796,466,306","1,376,642,913",941,"3,305","1,036",262,"5,544",,
Le Meridien Taipei Hotel,,,,,,,,,,,,,,
亞士都飯店,480,"10,727",73.47%,"2,526","27,099,428",0,"27,099,428",128,0,84,0,212,,
Astar Hotel,,,,,,,,,,,,,,
第一大飯店,"2,112","54,624",85.03%,"1,845","100,777,056","62,174,707","360,631,828",188,0,173,163,524,,
First Hotel,,,,,,,,,,,,,,
六福客棧,"2,712","69,742",84.55%,"1,798","125,416,345","119,381,244","258,350,585",530,711,172,189,"1,602",,
The Leofoo Hotel,,,,,,,,,,,,,,
帝后大飯店,816,"15,920",64.14%,"1,697","27,009,327","642,081","27,651,408",192,48,48,0,288,,
Empress Hotel,,,,,,,,,,,,,,
華華大飯店,"1,344","32,178",78.71%,"1,626","52,317,310",0,"54,095,683",288,0,240,144,672,,
Hotel Flowers,,,,,,,,,,,,,,
歐華酒店,"1,344","25,561",62.53%,"3,185","81,408,671","53,172,596","150,934,595",562,552,344,0,"1,458",,
The Riviera Hotel,,,,,,,,,,,,,,
慶泰大飯店,"1,800","47,347",86.48%,"2,878","136,280,717","85,399,778","229,856,107",455,652,344,167,"1,618",,
Gala Hotel,,,,,,,,,,,,,,
天成大飯店,"2,694","77,195",94.19%,"2,758","212,929,744","404,802,067","670,965,987",756,204,120,84,"1,164",,
Cosmos Hotel,,,,,,,,,,,,,,
台北君品大酒店,"3,432","77,527",74.27%,"4,966","385,018,532","546,977,782","993,208,287","1,411","2,189",692,14,"4,306",,
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,
首都大飯店,"1,538","35,485",75.85%,"4,426","157,062,699","72,393,206","244,532,427",462,708,184,309,"1,663",,
Capital Hotel,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,"1,085","17,381",52.67%,"5,806","100,916,248","140,958,285","304,316,720",695,580,349,401,"2,025",,
Radium-Kagaya,,,,,,,,,,,,,,
福容大飯店 台北,"1,440","32,150",73.40%,"3,660","117,660,539","166,331,357","309,354,361",597,"1,285",136,79,"2,097",,
The Fullon Hotel Taipei,,,,,,,,,,,,,,
台北花園大酒店,"2,892","80,664",91.70%,"2,397","193,381,874","270,621,196","504,664,361",806,"1,344",306,279,"2,735",,
Taipei Garden Hotel,,,,,,,,,,,,,,
北投麗禧溫泉酒店,792,"11,938",49.56%,"9,674","115,489,171","86,431,691","274,822,715",612,641,32,437,"1,722",,
Grand View Resort,,,,,,,,,,,,,,
寒舍艾麗酒店,235,"3,228",44.31%,"6,457","20,843,994","16,766,825","41,345,480",68,92,78,0,238,,
Humble House Hotel Taipei,,,,,,,,,,,,,,
總計,"120,332","2,799,133",76.47%,"4,379","12,257,295,547","13,672,765,125","29,681,649,362","42,545","67,409","22,733","11,561","144,248",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,高雄地區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,Kaohsiung,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
華王大飯店,"3,564","60,661",55.96%,"1,718","104,201,860","85,559,851","195,700,149",625,594,548,33,"1,800",,
Hotel Kingdom,,,,,,,,,,,,,,
華園大飯店,"3,228","41,871",42.65%,"2,404","100,669,877","71,647,520","180,206,225",491,509,346,0,"1,346",,
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,
高雄國賓大飯店,"5,436","116,979",70.75%,"2,233","261,227,150","368,869,203","657,450,783","1,617","2,031",216,470,"4,334",,
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,
漢來大飯店,"6,480","142,608",72.35%,"3,250","463,459,784","771,326,718","1,607,980,202","2,198","4,898",92,"1,932","9,120",,
Grand Hi-Lai Hotel,,,,,,,,,,,,,,
高雄福華大飯店,"3,252","88,194",89.16%,"2,030","179,007,000","213,317,000","435,331,000","1,041","1,544",390,282,"3,257",,
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,
君鴻國際酒店,"7,020","135,409",63.42%,"2,813","380,878,435","395,039,643","938,406,720","1,734","2,762","1,750",269,"6,515",,
85 SKY TOWER HOTEL,,,,,,,,,,,,,,
寒軒國際大飯店,"4,560","96,508",69.58%,"2,113","203,902,607","273,524,866","498,336,461","1,358","1,566",416,344,"3,684",,
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,
麗尊大酒店,"2,376","51,966",71.91%,"2,349","122,042,594","197,771,634","338,882,760",619,"1,279",244,264,"2,406",,
The Lees Hotel,,,,,,,,,,,,,,
福容大飯店 高雄,"3,000","48,736",53.41%,"2,337","113,900,506","57,158,523","172,462,923",486,524,91,61,"1,162",,
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,
總計,"38,916","782,932",66.14%,"2,464","1,929,289,813","2,434,214,958","5,024,757,223","10,169","15,707","4,093","3,655","33,624",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,臺中地區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,Taichung,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
全國大飯店,"2,136","48,380",74.47%,"2,100","101,598,427","223,011,973","363,402,227",632,"1,610",289,309,"2,840",,
Hotel National,,,,,,,,,,,,,,
通豪大飯店,"2,736","51,958",62.43%,"1,820","94,584,862","96,141,573","201,726,081",778,"1,067",402,235,"2,482",,
Plaza International Hotel,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"4,248","101,939",78.89%,"2,522","257,045,331","296,834,768","631,974,760",934,"1,387",745,0,"3,066",,
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,
台中福華大飯店,"1,860","40,356",71.33%,"2,616","105,566,826","178,353,746","319,947,815",641,"1,292",243,400,"2,576",,
Howard Prince Hotel Taichung,,,,,,,,,,,,,,
台中金典酒店,"2,664","63,990",78.97%,"2,890","184,913,632","254,078,401","1,268,199,016","2,102","1,582",829,746,"5,259",,
The Splendor Hotel,,,,,,,,,,,,,,
裕元花園酒店,"1,788","41,999",77.23%,"3,433","144,186,005","290,944,199","484,983,880",740,"1,806",252,366,"3,164",,
Windsor Hotel,,,,,,,,,,,,,,
台中港酒店,"2,200","19,255",28.82%,"1,965","37,839,615","31,242,120","75,312,998",382,579,278,140,"1,379",,
Taichung Harbor Hotel,,,,,,,,,,,,,,
總計,"17,632","367,877",68.61%,"2,516","925,734,698","1,370,606,780","3,345,546,777","6,209","9,323","3,038","2,196","20,766",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,花蓮地區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,Hualien,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
花蓮亞士都飯店,"2,004","38,480",63.13%,"1,527","58,774,449","10,761,720","69,969,037",257,163,89,0,509,,
Astar Hotel,,,,,,,,,,,,,,
統帥大飯店,"3,240","54,463",55.26%,"1,523","82,936,315","67,577,614","153,405,367",398,701,305,65,"1,469",,
Marshal Hotel,,,,,,,,,,,,,,
花蓮翰品酒店,"2,496","42,586",56.09%,"2,024","86,201,435","133,976,763","232,841,502",651,858,336,0,"1,845",,
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,
美侖大飯店,"4,116","92,409",73.81%,"2,450","226,416,732","158,911,509","403,430,094",964,"1,553",191,660,"3,368",,
Parkview Hotel,,,,,,,,,,,,,,
遠雄悅來大飯店,"4,572","71,772",51.61%,"4,198","301,328,405","166,187,896","523,280,352",919,"1,454",491,"1,564","4,428",,
"Farglory Hotel, Hualien",,,,,,,,,,,,,,
總計,"16,428","299,710",59.98%,"2,521","755,657,336","537,415,502","1,382,926,352","3,189","4,729","1,412","2,289","11,619",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,風景區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,Scenic Area,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
陽明山中國麗緻大飯店,564,"7,426",43.29%,"4,598","34,146,000","24,990,593","85,778,100",138,126,107,172,543,,
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,
高雄圓山大飯店,"1,284","24,951",63.89%,"1,803","44,997,906","133,625,728","198,232,607",432,"1,119",180,714,"2,445",,
Grand Hotel Kaohsiung,,,,,,,,,,,,,,
凱撒大飯店,"3,237","86,783",88.12%,"5,633","488,817,899","165,045,569","699,045,601","1,124","1,054",235,"1,062","3,475",,
Caesar Park Hotel Kenting,,,,,,,,,,,,,,
知本老爺大酒店,"2,184","45,298",68.19%,"3,839","173,905,693","93,494,031","312,198,796",542,716,470,807,"2,535",,
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,
太魯閣晶英酒店,"1,920","30,166",51.65%,"4,596","138,650,106","69,482,403","241,922,812",618,387,360,344,"1,709",,
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,
墾丁福華渡假飯店,"4,860","113,180",76.56%,"3,314","375,133,518","140,411,751","558,434,637","1,176",889,0,"1,744","3,809",,
Howard Beach Resort Kenting,,,,,,,,,,,,,,
曾文.山芙蓉渡假大酒店,"2,412","32,203",43.89%,"1,750","56,347,177","33,356,733","92,681,972",271,246,0,270,787,,
The Hibiscus Resort,,,,,,,,,,,,,,
涵碧樓大飯店,"1,152","28,541",81.45%,"11,207","319,851,681","115,567,421","507,389,426",666,913,251,"1,329","3,159",,
The Lalu Sun Moon Lake,,,,,,,,,,,,,,
礁溪老爺大酒店,"2,316","52,611",74.68%,"6,692","352,074,453","247,880,757","701,077,739",899,"1,380",837,591,"3,707",,
Hotel Royal Chiao-Hsi,,,,,,,,,,,,,,
日月潭雲品酒店,"2,532","53,881",69.96%,"7,271","391,753,439","230,330,275","664,735,283","1,073","1,399",696,279,"3,447",,
Fleur De Chine Hotel,,,,,,,,,,,,,,
日月行館,"1,092","13,286",40.00%,"11,182","148,564,202","83,628,775","243,548,466",388,523,211,437,"1,559",,
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,
阿里山賓館,489,"4,363",29.25%,"5,667","24,724,092","1,755,086","27,057,585",84,28,57,49,218,,
Alishan House,,,,,,,,,,,,,,
龍谷大飯店,"2,268","23,492",34.05%,"1,312","30,815,445","25,770,929","60,896,061",182,116,114,99,511,,
Dragon Valley Hotel,,,,,,,,,,,,,,
南台灣觀光大飯店,"1,260","23,094",60.26%,"1,340","30,954,821","15,927,127","62,269,680",143,84,120,224,571,,
South Formosa Hotel,,,,,,,,,,,,,,
水沙蓮觀光大飯店,648,"1,005",5.10%,"4,703","4,726,448","371,727","5,098,175",21,12,12,12,57,,
El Dorado Hotel,,,,,,,,,,,,,,
名都觀光渡假大飯店,"1,188","18,574",51.40%,"1,829","33,976,774","41,988,610","78,566,673",324,454,166,57,"1,001",,
Beau Max Resort Hotel,,,,,,,,,,,,,,
朝麗阿里山賓館,"1,179","12,499",34.89%,"7,127","89,076,191","30,419,335","130,396,749",308,311,103,85,807,,
Chaoli Alishan House,,,,,,,,,,,,,,
總計,"30,585","571,353",61.41%,"4,793","2,738,515,845","1,454,046,850","4,669,330,362","8,389","9,757","3,919","8,275","30,340",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,桃竹苗地區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,TauHsiuMiao,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
桃園大飯店,"4,656","123,490",87.20%,"1,106","136,610,950","85,866,579","254,499,229",981,795,442,14,"2,232",,
Taoyuan Hotel,,,,,,,,,,,,,,
新竹老爺大酒店,"2,496","51,426",67.74%,"2,913","149,805,191","144,235,087","311,074,871",595,"1,124",599,172,"2,490",,
Hotel Royal Hsinchu,,,,,,,,,,,,,,
新竹國賓大飯店,"3,084","58,717",62.59%,"3,306","194,140,798","356,470,465","705,640,154","1,124","2,430",440,169,"4,163",,
The Ambassador Hotel Hsinchu,,,,,,,,,,,,,,
尊爵天際大飯店,"3,000","75,023",82.22%,"2,310","173,276,897","101,663,629","300,340,863",568,756,240,204,"1,768",,
Ｍonarch-Skyline Hotel,,,,,,,,,,,,,,
南方莊園,"1,332","25,464",62.85%,"3,993","101,670,423","132,377,634","290,566,177",482,856,359,336,"2,033",,
South Gardens Resort,,,,,,,,,,,,,,
新竹喜來登大飯店,"4,632","90,833",64.47%,"3,662","332,643,396","429,385,392","862,381,501","1,734","1,765",247,987,"4,733",,
Sheraton Hsinchu Hotel,,,,,,,,,,,,,,
台北諾富特華航桃園機場飯店,"4,302","113,281",86.57%,"2,543","288,098,047","160,152,008","511,249,676","1,062","1,210",664,130,"3,066",,
Novotel Taipei Taoyuan International Airport,,,,,,,,,,,,,,
尊爵大飯店,"2,772","63,712",75.56%,"2,251","143,440,862","219,787,753","390,121,438",592,"1,247",449,396,"2,684",,
Monarch Plaza Hotel,,,,,,,,,,,,,,
古華花園飯店,"2,916","72,335",81.55%,"2,304","166,676,917","181,563,248","383,307,557",636,"1,334",98,305,"2,373",,
Hotel Kuva Chateau,,,,,,,,,,,,,,
福容大飯店 桃園,"2,184","50,288",75.70%,"2,276","114,468,330","62,450,369","189,589,834",384,564,96,120,"1,164",,
Fullon Hotel Taoyuan,,,,,,,,,,,,,,
福容大飯店 林口,"1,788","41,773",76.81%,"2,629","109,805,928","84,232,379","198,451,625",380,761,101,60,"1,302",,
Fullon Hotel Linkou,,,,,,,,,,,,,,
豐邑喜來登大飯店,"4,653","14,750",10.42%,"3,671","54,152,694","34,737,930","97,474,234",282,225,44,238,789,,
sjeraton-fongyi,,,,,,,,,,,,,,
苗栗兆品酒店,"1,296","23,506",59.63%,"2,002","47,058,743","55,005,765","106,390,057",302,399,247,0,948,,
Miaoli Maison De Chine,,,,,,,,,,,,,,
總計,"39,111","804,598",67.63%,"2,500","2,011,849,176","2,047,928,238","4,601,087,216","9,122","13,466","4,026","3,131","29,745",,
Total,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
列印日期：,2014/1/20,其他地區,,資料期間：,,2013年1月至2013年12月(Data for 2013/1~2013/12),,,,,,,,
,,Other,,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,
台南大飯店,"1,824","30,223",54.48%,"1,745","52,753,179","139,546,651","220,793,526",462,"1,167",478,0,"2,107",,
Hotel Tainan,,,,,,,,,,,,,,
娜路彎大酒店,"3,312","60,804",60.36%,"3,644","221,565,540","109,884,674","371,329,043",922,557,469,427,"2,375",,
Formosan Naruwan Hotel & Resort Taitung,,,,,,,,,,,,,,
大億麗緻酒店,"3,780","78,491",68.27%,"3,201","251,272,199","319,354,023","629,660,069","1,196","2,202",762,0,"4,160",,
Tayih Landis Tainan,,,,,,,,,,,,,,
台糖長榮酒店(台南),"2,364","57,577",80.07%,"2,666","153,516,342","276,672,033","449,092,583",721,890,238,226,"2,075",,
Evergreen Plaza Hotel(Tainan),,,,,,,,,,,,,,
耐斯王子大飯店,"2,940","52,135",58.30%,"2,675","139,484,133","187,297,424","345,928,977",733,"1,154",351,167,"2,405",,
Nice Prince Hotel,,,,,,,,,,,,,,
義大皇家酒店,"7,872","152,724",63.78%,"3,436","524,717,957","377,570,277","990,236,628","1,401","2,420","1,648",598,"6,067",,
E-DA Royal Hotel,,,,,,,,,,,,,,
