 ,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
豐邑喜來登大飯店,"4,668","12,858",9.06%,"3,687","47,412,002","40,226,593","95,975,386",504,406,36,432,"1,378",,,,,,
Glory Hotel,,,,,,,,,,,,,,,,,,
苗栗兆品酒店,"2,292","42,138",60.44%,"1,839","77,506,838","65,655,406","147,096,315",498,495,278,0,"1,271",,,,,,
Miaoli Maison De Chine,,,,,,,,,,,,,,,,,,
總計,"40,260","870,671",71.10%,"2,658","2,313,988,148","2,225,854,878","5,101,997,554","9,486","14,839","4,094","3,398","31,817",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/2/19,其他地區 Other,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
福容大飯店 淡水漁人碼頭,"2,376","24,833",34.36%,"5,535","137,441,858","219,110,549","392,806,257",523,"1,276",363,149,"2,311",,,,,,
Fullon Hotel Danshuei Fiahermen’s Wharf,,,,,,,,,,,,,,,,,,
大板根渡假酒店,"1,140","29,673",85.57%,"4,578","135,854,563","162,770,017","467,842,140",307,751,93,"1,259","2,410",,,,,,
The Great Roots Resort Hotel,,,,,,,,,,,,,,,,,,
台南大飯店,"1,824","28,181",50.79%,"1,831","51,611,355","116,867,617","191,341,713",432,"1,031",422,0,"1,885",,,,,,
Hotel Tainan,,,,,,,,,,,,,,,,,,
大億麗緻酒店,"3,780","74,746",65.01%,"3,332","249,030,365","336,927,546","648,335,429","1,209","2,037",739,0,"3,985",,,,,,
Tayih Landis Tainan,,,,,,,,,,,,,,,,,,
台糖長榮酒店(台南),"2,364","58,103",80.81%,"2,733","158,822,838","271,438,577","444,382,437",706,"1,114",284,202,"2,306",,,,,,
Evergreen Plaza Hotel(Tainan),,,,,,,,,,,,,,,,,,
香格里拉台南遠東國際大飯店,"4,020","83,602",68.37%,"3,836","320,706,885","269,264,214","665,760,107","1,443","2,024",934,235,"4,636",,,,,,
"Shangri-La’s Far Eastern Plaza Hotel,Tainan",,,,,,,,,,,,,,,,,,
義大皇家酒店,"7,872","128,160",53.52%,"3,655","468,403,589","326,310,039","856,807,271","1,381","2,525","1,461",999,"6,366",,,,,,
E-DA Royal Hotel,,,,,,,,,,,,,,,,,,
蘭城晶英酒店,"2,316","41,911",59.49%,"8,421","352,951,369","329,802,437","768,413,499",708,"2,430",356,340,"3,834",,,,,,
Silks Place Yilan,,,,,,,,,,,,,,,,,,
長榮鳳凰酒店(礁溪),"2,772","56,404",66.90%,"6,529","368,287,825","251,884,581","743,113,591","1,259","1,268",688,553,"3,768",,,,,,
Evergreen Resort Hotel(Jiaosi),,,,,,,,,,,,,,,,,,
娜路彎大酒店,"3,312","59,567",59.13%,"3,704","220,629,712","104,559,931","389,733,332","1,088",597,502,669,"2,856",,,,,,
Formosan Naruwan Hotel & Resort Taitung,,,,,,,,,,,,,,,,,,
耐斯王子大飯店,"2,940","55,948",62.56%,"2,561","143,260,438","200,071,381","361,404,210",829,"1,145",355,182,"2,511",,,,,,
Nice Prince Hotel,,,,,,,,,,,,,,,,,,
帝景飯店,720,"11,353",51.84%,"3,047","34,587,265","98,670","34,708,513",72,36,53,82,243,,,,,,
Dijin Hotel,,,,,,,,,,,,,,,,,,
福朋喜來登飯店,"1,512","33,681",73.24%,"2,774","93,432,371","57,708,970","169,783,060",416,578,236,99,"1,329",,,,,,
"Four Points By Sheraton Taipei, Zhonghe",,,,,,,,,,,,,,,,,,
碧特弗大飯店,648,"13,408",68.03%,"2,455","32,912,244","3,970,658","36,882,902",144,132,120,0,396,,,,,,
Beautiful Hotel,,,,,,,,,,,,,,,,,,
美麗春天大飯店,408,"8,585",69.18%,"2,465","21,160,414","5,263,427","26,423,841",120,96,36,0,252,,,,,,
Beautiful Hotel,,,,,,,,,,,,,,,,,,
遠百企業觀光旅館,480,827,5.66%,929,"768,400",0,"768,400",153,0,123,0,276,,,,,,
Far Eastem Geant Tourist Hotel,,,,,,,,,,,,,,,,,,
幼獅大飯店,802,"4,539",18.54%,"1,850","8,397,900",0,"8,857,780",42,4,32,41,119,,,,,,
Lion Hotel,,,,,,,,,,,,,,,,,,
山泉大飯店,"2,004","35,624",58.44%,"2,332","83,066,593","13,385,163","100,592,585",432,168,72,0,672,,,,,,
Sun Spring Resort,,,,,,,,,,,,,,,,,,
桂田酒店台東,"3,480","27,055",25.56%,"3,421","92,566,308","98,192,212","198,275,583",621,"1,053",428,102,"2,204",,,,,,
QUEENAPLAZA HOTEL TAITUNG,,,,,,,,,,,,,,,,,,
寶華大飯店,936,"6,136",21.55%,"1,946","11,939,633","10,960","11,954,593",161,1,36,0,198,,,,,,
Bowa Hotel,,,,,,,,,,,,,,,,,,
長榮桂冠酒店(基隆),"1,680","40,583",79.42%,"2,256","91,544,307","55,834,060","180,768,951",357,248,207,71,883,,,,,,
Evergreen Laurel Hotel (Keelung),,,,,,,,,,,,,,,,,,
鈺通大飯店,"1,287","22,743",58.20%,"2,225","50,610,944","46,147,823","101,150,144",339,464,65,35,903,,,,,,
Yuh-Tong Hotel,,,,,,,,,,,,,,,,,,
總計,"48,673","845,662",57.12%,"3,699","3,127,987,176","2,869,618,832","6,800,106,338","12,742","18,978","7,605","5,018","44,343",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,,2016/2/19,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
,,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,
,,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,
地區名稱,,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計
Region,,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total
臺北地區 Taipei,國際Internation,"2,377,358","1,177,851","3,555,209","478,925","754,196","1,030,557","150,931","384,577","175,976","63,635","140,064","338,931","159,276","38,984","57,990","8,546","3,782,588"
臺北地區 Taipei,一般Standard,"724,788","380,618","1,105,406","138,173","271,551","319,640","150,931","384,577","175,976","63,635","24,975","47,902","34,643","10,680","27,532","2,931","1,653,146"
臺北地區 Taipei,小計SubTotal,"3,102,146","1,558,469","4,660,615","617,098","1,025,747","1,350,197","150,931","384,577","175,976","63,635","165,039","386,833","193,919","49,664","85,522","11,477","4,660,615"
高雄地區 Kaohsiung,國際Internation,"666,516","603,987","1,270,503","559,090","287,928","182,389","36,629","46,538","12,748","9,123","23,715","34,273","38,878","6,634","30,080","11,029","1,279,054"
高雄地區 Kaohsiung,一般Standard,"38,687","69,588","108,275","61,856","28,395","1,632","36,629","46,538","12,748","9,123","3,851","1,175","2,016",474,325,0,"204,762"
高雄地區 Kaohsiung,小計SubTotal,"705,203","673,575","1,378,778","620,946","316,323","184,021","36,629","46,538","12,748","9,123","27,566","35,448","40,894","7,108","30,405","11,029","1,378,778"
臺中地區 Taichung,國際Internation,"258,216","236,421","494,637","220,339","101,955","65,559","8,377","12,122","8,294","7,634","14,947","20,790","16,542","2,370","4,270","17,757","500,956"
臺中地區 Taichung,一般Standard,"97,512","55,633","153,145","81,657","40,137","7,648","8,377","12,122","8,294","7,634","3,003","6,692","6,479",602,568,40,"183,253"
臺中地區 Taichung,小計SubTotal,"355,728","292,054","647,782","301,996","142,092","73,207","8,377","12,122","8,294","7,634","17,950","27,482","23,021","2,972","4,838","17,797","647,782"
花蓮地區 Hualien,國際Internation,"345,719","370,177","715,896","497,730","153,218","39,518",585,"2,344","2,368",488,"12,950","1,211","1,594",492,402,"2,996","715,896"
花蓮地區 Hualien,小計SubTotal,"345,719","370,177","715,896","497,730","153,218","39,518",585,"2,344","2,368",488,"12,950","1,211","1,594",492,402,"2,996","715,896"
風景區 Scenic Area,國際Internation,"750,749","458,784","1,209,533","963,432","118,688","25,985","2,266","26,794","3,632",910,"19,830","19,355","11,489","1,683","16,556",726,"1,211,346"
風景區 Scenic Area,一般Standard,"73,813","115,719","189,532","124,108","58,706","1,067","2,266","26,794","3,632",910,"1,521",752,386,159,"1,020",0,"221,321"
風景區 Scenic Area,小計SubTotal,"824,562","574,503","1,399,065","1,087,540","177,394","27,052","2,266","26,794","3,632",910,"21,351","20,107","11,875","1,842","17,576",726,"1,399,065"
桃竹苗地區 TauHsiuMiao,國際Internation,"418,851","380,509","799,360","220,547","176,286","41,914","108,874","13,188","16,024","9,118","31,799","86,066","33,482","3,454","105,707","3,651","850,110"
桃竹苗地區 TauHsiuMiao,一般Standard,"233,388","253,823","487,211","163,046","129,782","28,169","108,874","13,188","16,024","9,118","31,247","25,772","13,775","2,004","41,547","1,119","583,665"
桃竹苗地區 TauHsiuMiao,小計SubTotal,"652,239","634,332","1,286,571","383,593","306,068","70,083","108,874","13,188","16,024","9,118","63,046","111,838","47,257","5,458","147,254","4,770","1,286,571"
其他地區 Other,國際Internation,"853,136","681,216","1,534,352","1,162,462","190,498","47,437","15,295","34,171","8,514","4,835","25,406","34,102","17,122","2,922","11,137",0,"1,553,901"
其他地區 Other,一般Standard,"149,520","211,009","360,529","200,234","103,982","5,798","15,295","34,171","8,514","4,835","10,595","10,286","5,139",508,"3,025","1,414","403,796"
其他地區 Other,小計SubTotal,"1,002,656","892,225","1,894,881","1,362,696","294,480","53,235","15,295","34,171","8,514","4,835","36,001","44,388","22,261","3,430","14,162","1,414","1,894,882"
,總計 Total,"6,988,253","4,995,335","11,983,588","4,871,599","2,415,322","1,797,313","322,957","519,734","227,556","95,743","343,903","627,307","340,821","70,966","300,159","50,209","11,983,589"
,,,,,,,,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
類別,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Kind,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
國際Internation,"5,670,545","3,908,945","9,579,490","4,102,525","1,782,769","1,433,359","322,957","519,734","227,556","95,743","268,711","534,728","278,383","56,539","226,142","44,705","9,893,851",
一般Standard,"1,317,708","1,086,390","2,404,098","769,074","632,553","363,954","322,957","519,734","227,556","95,743","75,192","92,579","62,438","14,427","74,017","5,504","3,255,728",
小計SubTotal,"6,988,253","4,995,335","11,983,588","4,871,599","2,415,322","1,797,313","322,957","519,734","227,556","95,743","343,903","627,307","340,821","70,966","300,159","50,209","11,983,589",
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/2/19,臺北地區 Taipei,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
圓山大飯店,"55,866","96,872","152,738","32,237","69,576","29,962","3,775","1,472","1,489",896,"2,233","5,056","2,554","1,179","2,309",0,"152,738",
The Grand Hotel,,,,,,,,,,,,,,,,,,
國賓大飯店,"123,048","54,700","177,748","13,024","16,944","110,809","6,361","4,476","1,888","1,375","2,196","5,400","4,247",945,"3,528","6,555","177,748",
The Ambassador Hotel,,,,,,,,,,,,,,,,,,
台北華國大飯店,"71,455","78,371","149,826","8,638","12,430","76,175","2,497","2,362","2,691","1,087","1,106","16,974","23,398",681,"1,787",0,"149,826",
Imperial Hotel Taipei,,,,,,,,,,,,,,,,,,
華泰王子大飯店,"23,422","16,629","40,051","2,709","5,826","26,369",366,"2,233","1,298",185,256,282,210,61,190,66,"40,051",
Gloria Prince Hotel,,,,,,,,,,,,,,,,,,
國王大飯店,"8,625","20,123","28,748",865,"3,109","23,629",202,148,70,190,79,233,91,60,72,0,"28,748",
Emperor Hotel,,,,,,,,,,,,,,,,,,
豪景大酒店,"33,260","95,248","128,508","5,687","51,155","25,795","2,658","14,032","11,999","8,439","3,302","1,423",845,540,"1,602","1,031","128,508",
Hotel Riverview Taipei,,,,,,,,,,,,,,,,,,
台北凱撒大飯店,"289,313","31,737","321,050","31,242","53,400","115,399","12,378","48,055","15,626","3,442","25,592","7,673","4,975","2,243","1,025",0,"321,050",
Caesar Park Taipei,,,,,,,,,,,,,,,,,,
康華大飯店,"29,042","73,001","102,043","8,635","16,675","52,678","4,449","4,871","1,242","1,669","3,923","2,826","1,715",429,"2,931",0,"102,043",
Golden China Hotel,,,,,,,,,,,,,,,,,,
神旺大飯店,"146,523","16,786","163,309","21,741","78,046","19,352",0,0,0,0,"24,977","12,740","4,045","1,821",587,0,"163,309",
San Want Hotel,,,,,,,,,,,,,,,,,,
兄弟大飯店,"35,551","41,894","77,445","12,785","20,349","23,664","1,385","3,037",0,0,"5,169","2,536","1,995",330,"6,195",0,"77,445",
Brother Hotel,,,,,,,,,,,,,,,,,,
三德大飯店,"12,899","152,299","165,198","5,110","45,779","96,055","4,415","5,609",739,748,"1,910","1,016",704,669,"1,550",894,"165,198",
Santos Hotel,,,,,,,,,,,,,,,,,,
亞都麗緻大飯店,"85,547","11,343","96,890","26,946","11,343","27,559","2,247","5,703","3,369",905,"2,758","7,438","6,846","1,375",401,0,"96,890",
The Landis Taipei Hotel,,,,,,,,,,,,,,,,,,
國聯大飯店,"47,830","47,542","95,372","36,889","23,240","12,742","4,096",44,"2,628","1,830","2,634","4,903","5,037",991,338,0,"95,372",
United Hotel,,,,,,,,,,,,,,,,,,
台北寒舍喜來登大飯店,"162,596","87,333","249,929","28,523","55,032","51,868","5,206","17,377","21,704","4,324","5,767","33,464","11,417","3,759","11,488",0,"249,929",
Sheraton Grande Taipei Hotel,,,,,,,,,,,,,,,,,,
老爺大酒店,"96,445","5,349","101,794","5,721","4,539","74,996",870,"2,605","1,477",868,"2,247","2,280","1,561",652,"3,978",0,"101,794",
Hotel Royal Taipei,,,,,,,,,,,,,,,,,,
福華大飯店,"208,825","37,831","246,656","43,271","51,321","39,143","9,506","7,704","6,455","5,643","12,966","36,699","24,359","5,061","4,528",0,"246,656",
Howard Plaza Hotel,,,,,,,,,,,,,,,,,,
台北君悅酒店,"182,328","101,615","283,943","37,750","57,860","26,461","16,767","20,961","11,561","3,534","14,058","67,567","17,201","4,711","5,512",0,"283,943",
Grand Hyatt Taipei,,,,,,,,,,,,,,,,,,
晶華酒店,"198,231","48,767","246,998","51,901","24,492","94,127","9,976","10,817","8,507","2,260","4,376","23,955","12,024","3,387","1,176",0,"246,998",
The Regent Taipei,,,,,,,,,,,,,,,,,,
西華大飯店,"119,071","25,694","144,765","27,275","21,839","32,392","5,186","17,896","6,681","1,503","2,271","17,200","9,780","1,501","1,241",0,"144,765",
The Sherwood Hotel Taipei,,,,,,,,,,,,,,,,,,
遠東國際大飯店,"87,632","37,559","125,191","11,530","29,070","7,614","3,319","23,063","10,630","2,218","4,867","21,254","7,334","2,024","2,268",0,"125,191",
"Shangri-La's Far Eastern Plaza Hotel, Taipei",,,,,,,,,,,,,,,,,,
台北威斯汀六福皇宮,"92,333","18,671","111,004","8,992","27,499","14,178","5,320","11,107","9,045","1,966","3,251","21,534","4,602","1,682","1,828",0,"111,004",
The Westin Taipei,,,,,,,,,,,,,,,,,,
美麗信花園酒店,"48,398","57,170","105,568","19,804","17,339","42,093","1,839","7,216","3,009","1,098","1,549","7,084","3,804",689,44,0,"105,568",
Miramar Garden Taipei,,,,,,,,,,,,,,,,,,
台北寒舍艾美酒店,"54,888","7,098","61,986","13,529","13,194","1,557",664,"11,655","3,811","1,347","1,845","10,077","2,937",852,518,0,"61,986",
Le Meridien Taipei Hotel,,,,,,,,,,,,,,,,,,
台北W飯店,"164,230","14,219","178,449","24,121","44,139","5,940","4,162","31,003","11,443","3,761","10,732","29,317","7,595","3,342","2,894",0,"178,449",
W Taipei,,,,,,,,,,,,,,,,,,
亞士都飯店,"11,463","4,910","16,373","3,364","1,113","8,999",539,741,202,285,165,528,298,112,27,0,"16,373",
Astar Hotel,,,,,,,,,,,,,,,,,,
第一大飯店,"3,896","108,059","111,955","6,231","51,761","33,897","3,158","3,896",641,284,"1,391","3,128",763,333,"6,472",0,"111,955",
First Hotel,,,,,,,,,,,,,,,,,,
六福客棧,"61,248","67,491","128,739","9,881","39,998","68,859","1,603","2,534",0,927,"1,136",663,117,150,"2,871",0,"128,739",
The Leofoo Hotel,,,,,,,,,,,,,,,,,,
帝后大飯店,"4,499","18,379","22,878","1,941",734,"18,432",126,118,43,142,205,499,366,103,79,90,"22,878",
Empress Hotel,,,,,,,,,,,,,,,,,,
華華大飯店,"9,577","14,366","23,943","2,092","4,157","6,914",0,0,0,0,"2,226",463,107,43,"5,188","2,753","23,943",
Hotel Flowers,,,,,,,,,,,,,,,,,,
北投老爺酒店,"9,262","1,385","10,647","7,995",932,187,6,944,25,12,40,197,71,65,173,0,"10,647",
Hotel Royal Beitou,,,,,,,,,,,,,,,,,,
歐華酒店,"41,393",0,"41,393","2,868","4,351","16,893","3,465","1,543","1,354",748,"2,030","3,573","3,849",463,256,0,"41,393",
The Riviera Hotel,,,,,,,,,,,,,,,,,,
慶泰大飯店,"12,379","32,890","45,269","3,131","3,817","32,403",0,"1,266",0,0,0,0,"2,285",0,"2,290",77,"45,269",
Gala Hotel,,,,,,,,,,,,,,,,,,
天成大飯店,"151,570","7,406","158,976","8,368","22,902","44,106","15,718","32,059","14,982","3,100","3,735","5,635","3,446","1,880","3,045",0,"158,976",
Cosmos Hotel,,,,,,,,,,,,,,,,,,
福容大飯店 台北一館,"20,103","20,037","40,140","7,218","17,384","5,930",921,"1,505",604,377,872,"1,992","1,549",277,"1,511",0,"40,140",
The Fullon Hotel Taipei,,,,,,,,,,,,,,,,,,
首都大飯店,"57,257",0,"57,257","14,078","19,689","12,060","1,401","1,657","1,069",764,"1,068","3,364","1,534",356,206,11,"57,257",
Capital Hotel,,,,,,,,,,,,,,,,,,
台北君品大酒店,"128,378","23,306","151,684","17,644","23,490","25,761","7,910","40,752","6,684","2,897","4,345","10,775","7,454","2,637","1,335",0,"151,684",
Palais De Chine Hotel Taipei,,,,,,,,,,,,,,,,,,
台北花園大酒店,"80,511","53,956","134,467","10,177","42,299","35,761","3,766","16,673","6,652","2,808","3,765","5,593","3,909",926,"2,138",0,"134,467",
Taipei Garden Hotel,,,,,,,,,,,,,,,,,,
日勝生加賀屋國際溫泉飯店,"27,650","3,025","30,675","15,486","5,860","3,615",198,"4,124",292,106,68,610,184,120,12,0,"30,675",
Radium-Kagaya,,,,,,,,,,,,,,,,,,
北投麗禧溫泉酒店,"23,679","5,551","29,230","13,543","5,216","1,248",628,"5,355",324,151,709,"1,097",556,267,136,0,"29,230",
Grand View Resort,,,,,,,,,,,,,,,,,,
寒舍艾麗酒店,"81,923","19,857","101,780","14,156","27,848","4,575","3,848","17,964","5,742","1,746","3,220","9,785","8,155","2,948","1,793",0,"101,780",
Humble House Hotel Taipei,,,,,,,,,,,,,,,,,,
總計,"3,102,146","1,558,469","4,660,615","617,098","1,025,747","1,350,197","150,931","384,577","175,976","63,635","165,039","386,833","193,919","49,664","85,522","11,477","4,660,615",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/2/19,高雄地區 Kaohsiung,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
華王大飯店,"44,103","39,995","84,098","32,602","12,981","24,410","2,519","3,783","1,047",824,"2,303",833,"2,498",121,177,0,"84,098",
Hotel Kingdom,,,,,,,,,,,,,,,,,,
華園大飯店,"30,791","91,693","122,484","53,330","51,545","5,552","2,286","2,734","2,215","1,286","1,275",543,"1,594",124,0,0,"122,484",
Hotel Holiday Garden Kaohsiung,,,,,,,,,,,,,,,,,,
高雄國賓大飯店,"92,354","118,482","210,836","83,539","60,293","42,980","4,398","5,492","1,197",958,"2,054","3,267","3,128",584,"2,946",0,"210,836",
The Ambassador Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
漢來大飯店,"152,233","55,584","207,817","85,260","33,264","22,307",0,0,0,0,"7,353","15,995","11,239","2,991","18,379","11,029","207,817",
Grand Hi-Lai Hotel,,,,,,,,,,,,,,,,,,
高雄福華大飯店,"112,716","46,839","159,555","60,482","23,657","33,282","8,431","5,760","2,458","1,330","3,718","4,589","9,477","1,129","5,242",0,"159,555",
Howard Plaza Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
君鴻國際酒店,"98,182","136,610","234,792","122,116","47,982","15,387","10,707","15,721","3,542","2,218","2,886","4,915","5,494","1,042","2,782",0,"234,792",
85 SKY TOWER HOTEL,,,,,,,,,,,,,,,,,,
寒軒國際大飯店,"81,961","77,172","159,133","79,720","37,002","25,021","4,142","3,065",842,"1,089","3,319","1,581","2,902",260,190,0,"159,133",
Han-Hsien lnternational Hotel,,,,,,,,,,,,,,,,,,
麗尊大酒店,"54,176","37,612","91,788","42,041","21,204","13,450","3,628","3,113",978,724,807,"2,550","2,546",383,364,0,"91,788",
The Lees Hotel,,,,,,,,,,,,,,,,,,
福容大飯店 高雄,"38,687","69,588","108,275","61,856","28,395","1,632",518,"6,870",469,694,"3,851","1,175","2,016",474,325,0,"108,275",
Fullon Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
總計,"705,203","673,575","1,378,778","620,946","316,323","184,021","36,629","46,538","12,748","9,123","27,566","35,448","40,894","7,108","30,405","11,029","1,378,778",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/2/19,臺中地區 Taichung,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
全國大飯店,"39,580","27,588","67,168","27,394","12,277","16,894","1,072",759,"1,839",953,"1,661","2,242","1,385",185,486,21,"67,168",
Hotel National,,,,,,,,,,,,,,,,,,
通豪大飯店,"8,897","69,915","78,812","18,153","24,684","12,434","1,404",936,406,504,"2,025",332,152,25,21,"17,736","78,812",
Plaza International Hotel,,,,,,,,,,,,,,,,,,
長榮桂冠酒店(台中),"66,967","28,038","95,005","43,494","11,946","11,046","1,678","1,960","1,255","1,383","2,473","10,599","6,382",787,"2,002",0,"95,005",
Evergreen Laurel Hotel (Taichung),,,,,,,,,,,,,,,,,,
台中福華大飯店,"50,790","25,646","76,436","43,008","11,236","11,794","1,833","1,141","1,363","1,222",610,"2,108","1,839",230,52,0,"76,436",
Howard Prince Hotel Taichung,,,,,,,,,,,,,,,,,,
台中金典酒店,"91,982","85,234","177,216","88,290","41,812","13,391",259,"5,394","2,287","2,460","8,178","5,509","6,784","1,143","1,709",0,"177,216",
The Splendor Hotel Taichung,,,,,,,,,,,,,,,,,,
裕元花園酒店,"54,716","7,436","62,152","37,194","5,417","3,085","1,328","1,259",870,785,"1,577","5,787","4,169",407,234,40,"62,152",
Windsor Hotel,,,,,,,,,,,,,,,,,,
台中港酒店,"42,796","48,197","90,993","44,463","34,720","4,563",803,673,274,327,"1,426",905,"2,310",195,334,0,"90,993",
Taichung Harbor Hotel,,,,,,,,,,,,,,,,,,
總計,"355,728","292,054","647,782","301,996","142,092","73,207","8,377","12,122","8,294","7,634","17,950","27,482","23,021","2,972","4,838","17,797","647,782",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/2/19,花蓮地區 Hualien,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
,住客類別統計,,,各地區旅客人數統計,,,,,,,,,,,,,,
,No. of Guests by Type,,,No. of Guests by Country / Region,,,,,,,,,,,,,,
旅館名稱,FIT類別,GROUP類別,類別合計,本國?,大陸?,日本,韓國,港澳,新加坡,馬來西亞,其他亞洲地區,北美,歐洲,紐澳,其他,華僑,合計,
Hotel Name,FIT,GROUP,Total,Domestic,China,Japan,Korea,HK & Macao,Singapore,Malaysia,Asia(Other Asia Region),North American,Europe,NZ & AU,Other,Chinese Overseas,Total,
花蓮亞士都飯店,"17,975","56,858","74,833","32,953","37,825","3,220",0,5,0,0,0,0,260,0,0,570,"74,833",
Astar Hotel,,,,,,,,,,,,,,,,,,
統帥大飯店,"79,664","45,170","124,834","82,344","23,750","12,339",420,"1,660","1,169",97,142,32,484,21,157,"2,219","124,834",
Marshal Hotel,,,,,,,,,,,,,,,,,,
花蓮翰品酒店,"41,210","64,921","106,131","72,587","21,700","6,142",31,297,978,249,"3,093",234,375,247,198,0,"106,131",
Hualien Chateau de Chine Hotel,,,,,,,,,,,,,,,,,,
美侖大飯店,"83,515","124,336","207,851","122,567","58,076","17,635",0,0,0,0,"8,356",510,292,190,18,207,"207,851",
Parkview Hotel,,,,,,,,,,,,,,,,,,
遠雄悅來大飯店,"123,355","78,892","202,247","187,279","11,867",182,134,382,221,142,"1,359",435,183,34,29,0,"202,247",
"Farglory Hotel, Hualien",,,,,,,,,,,,,,,,,,
總計,"345,719","370,177","715,896","497,730","153,218","39,518",585,"2,344","2,368",488,"12,950","1,211","1,594",492,402,"2,996","715,896",
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
列印日期：,2016/2/19,風景區 Scenic Area,,資料期間：,,2015年1月至2015年12月(Data for 2015/1～2015/12),,,,,,,,,,,,
